athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
A06301,24,F,55.5,59.5,61,82,intervals,116,163,170,11.8,292,8.3,81.1,29,0.959,9.83,13.81,0.365,18635.1,-0.3,1677.8
A06302,39,F,70.4,38.9,46,83,tempo,34,156,175,6.4,220,5.2,84.9,29,0.891,5.31,24.38,0.249,5205.5,2.8,507.3
A06303,43,M,78.4,58.0,61,67,tempo,71,161,180,13.4,287,7.0,58.2,28,0.894,5.3,12.01,0.36,11719.1,1.0,1192.2
A06304,23,F,86.0,51.4,46,99,tempo,49,178,185,5.9,93,6.1,107.0,28,0.962,8.31,30.17,0.289,8754.9,1.9,952.9
A06305,42,M,79.4,49.0,47,78,intervals,53,156,166,8.8,205,5.0,64.0,31,0.94,6.02,17.73,0.314,8070.9,3.0,843.2
A06306,36,M,60.6,53.6,47,80,long_run,66,140,155,6.9,146,6.5,81.5,20,0.903,9.57,20.29,0.383,9351.3,1.5,794.3
A06307,20,M,79.6,38.7,49,84,intervals,100,172,188,13.9,7,5.3,65.2,23,0.915,7.19,12.37,0.225,17506.0,2.7,1786.1
A06308,27,F,88.5,64.5,46,98,intervals,87,138,150,8.8,19,5.9,90.3,17,0.92,9.89,15.68,0.467,11721.4,2.1,1174.6
A06309,28,F,78.0,56.8,55,89,intervals,112,132,148,14.3,155,8.6,78.2,20,0.892,7.83,9.23,0.43,14818.1,-0.6,1265.7
A06310,33,M,76.2,44.4,49,85,tempo,79,167,182,8.0,249,6.6,61.1,25,0.918,9.88,20.88,0.266,12548.1,1.4,1324.8
A06311,43,M,87.6,59.9,47,76,intervals,90,141,157,17.6,13,6.4,58.2,28,0.898,5.11,8.01,0.425,12188.8,1.6,1260.6
A06312,40,M,61.5,43.7,64,73,intervals,70,153,170,8.7,244,7.6,82.2,12,0.9,8.05,17.59,0.286,10686.5,0.4,1014.1
A06313,44,F,57.4,52.6,56,83,intervals,34,136,142,4.6,143,5.9,88.4,30,0.958,7.39,29.57,0.387,4607.7,2.1,414.9
A06314,41,M,79.0,47.8,58,61,intervals,81,147,162,13.7,240,6.0,54.3,22,0.907,5.91,10.73,0.325,11598.1,2.0,1238.3
A06315,30,F,57.5,50.9,60,88,tempo,115,168,176,18.1,220,8.3,75.2,11,0.955,6.35,9.28,0.303,20088.7,-0.3,1895.4
A06316,40,F,56.6,40.6,58,74,tempo,98,147,166,17.3,227,5.8,77.8,24,0.886,5.66,8.5,0.276,15114.4,2.2,1318.0
A06317,39,F,60.7,45.0,64,63,tempo,79,157,163,11.9,254,6.5,49.5,13,0.963,6.64,13.19,0.287,12330.2,1.5,1162.9
A06318,25,M,79.4,52.0,49,90,intervals,70,152,165,9.5,272,7.1,82.4,22,0.921,7.37,16.0,0.342,10402.5,0.9,1013.4
A06319,40,F,66.0,46.8,47,62,intervals,113,166,173,15.5,190,6.5,57.7,16,0.96,7.29,10.71,0.282,19380.9,1.5,1819.1
A06320,22,F,55.9,60.9,61,78,long_run,116,136,148,13.9,48,8.4,86.0,14,0.919,8.35,9.78,0.448,16519.6,-0.4,1335.5
A06321,34,F,55.4,43.1,54,74,long_run,96,152,168,10.5,1,5.3,63.9,16,0.905,9.14,14.48,0.284,14058.7,2.7,1354.2
A06322,28,M,62.1,38.5,49,85,intervals,89,173,178,17.1,285,6.0,73.5,18,0.972,5.2,10.12,0.223,14776.5,2.0,1532.6
A06323,23,F,69.1,64.0,50,89,long_run,104,168,175,14.8,55,6.6,72.7,17,0.96,7.03,11.35,0.381,17266.5,1.4,1690.5
A06324,25,M,68.2,58.7,63,93,long_run,40,140,156,8.0,261,6.5,92.0,33,0.897,5.0,17.5,0.419,5780.1,1.5,471.4
A06325,27,F,62.7,48.9,45,76,tempo,82,131,142,10.2,54,8.0,62.6,24,0.923,8.04,12.84,0.373,11263.5,0.0,912.4
A06326,22,F,65.3,59.7,57,81,long_run,83,160,177,14.4,90,6.6,79.8,14,0.904,5.76,11.11,0.373,13175.1,1.4,1249.1
A06327,38,F,57.0,59.4,55,63,long_run,91,162,175,18.0,192,5.6,63.3,34,0.926,5.06,9.0,0.367,14435.9,2.4,1405.7
A06328,36,F,63.7,40.0,63,95,tempo,63,134,139,9.0,205,4.9,98.1,21,0.964,7.0,14.89,0.299,8226.9,3.1,745.7
A06329,27,M,75.5,45.2,49,73,long_run,33,171,186,5.6,66,5.9,70.2,17,0.919,5.89,30.54,0.264,5749.8,2.1,595.6
A06330,32,M,70.3,48.3,57,66,tempo,56,131,138,8.4,220,8.4,48.8,31,0.949,6.67,15.6,0.369,7511.9,-0.4,659.0
A06331,24,M,69.8,39.7,58,91,tempo,76,153,162,9.7,15,9.0,67.6,25,0.944,7.84,15.77,0.259,11806.4,-1.0,1136.9
A06332,26,M,74.0,38.9,46,62,long_run,48,160,167,6.6,140,5.7,48.9,29,0.958,7.27,24.24,0.243,7332.9,2.3,778.7
A06333,26,M,86.2,43.5,47,85,tempo,84,173,187,9.5,207,5.1,91.4,30,0.925,8.84,18.21,0.251,14284.9,2.9,1497.2
A06334,26,F,78.6,62.0,55,76,intervals,70,157,165,13.4,65,5.6,64.5,14,0.952,5.22,11.72,0.395,11166.7,2.4,1044.8
A06335,40,F,55.0,57.8,63,74,long_run,76,157,172,12.9,31,4.6,74.9,27,0.913,5.89,12.17,0.368,11863.0,3.4,1140.5
A06336,33,F,63.2,48.3,56,65,intervals,54,156,164,7.4,162,6.4,49.5,18,0.951,7.3,21.08,0.31,8067.3,1.6,796.8
A06337,42,F,79.5,53.4,63,67,long_run,79,159,167,8.0,287,6.1,66.0,15,0.952,9.88,19.88,0.336,13112.8,1.9,1259.6
A06338,38,F,60.2,51.4,51,63,intervals,76,164,176,11.4,153,5.7,57.2,31,0.932,6.67,14.39,0.313,12791.2,2.3,1264.3
A06339,39,M,75.9,47.1,54,65,tempo,52,156,162,8.0,284,6.5,45.5,24,0.963,6.5,19.5,0.302,7932.1,1.5,846.9
A06340,21,F,69.4,40.6,46,82,tempo,56,167,178,5.6,174,4.7,71.5,15,0.938,10.0,29.82,0.243,9744.8,3.3,875.7
A06341,26,M,63.6,57.1,45,61,long_run,30,140,158,4.5,295,5.6,64.4,15,0.886,6.67,31.11,0.408,4316.3,2.4,364.0
A06342,20,M,55.6,57.4,49,68,long_run,51,165,180,8.6,196,8.8,47.9,34,0.917,5.93,19.19,0.348,8714.9,-0.8,787.9
A06343,43,M,82.0,43.1,57,95,long_run,102,143,162,11.8,260,5.6,85.9,28,0.883,8.64,12.12,0.301,14444.5,2.4,1492.6
A06344,31,M,88.6,47.3,62,88,tempo,73,149,154,7.7,77,5.7,101.0,18,0.968,9.48,19.35,0.317,10762.2,2.3,1130.9
A06345,27,F,86.0,52.9,64,82,intervals,115,150,156,23.0,169,7.4,59.3,18,0.962,5.0,6.52,0.353,17129.8,0.6,1700.9
A06346,43,F,70.5,50.6,45,70,long_run,54,172,188,8.8,7,8.8,52.0,20,0.915,6.14,19.55,0.294,9184.4,-0.8,1007.4
A06347,27,F,66.4,51.0,47,94,intervals,111,131,148,11.6,192,7.2,80.7,15,0.885,9.57,11.29,0.389,14159.8,0.8,1174.4
A06348,34,M,80.7,59.1,56,69,tempo,47,177,185,8.2,120,5.1,60.1,31,0.957,5.73,21.59,0.334,8422.4,2.9,875.5
A06349,36,M,59.6,57.7,52,88,intervals,113,132,138,22.4,278,5.2,83.9,26,0.957,5.04,5.89,0.437,15431.6,2.8,1271.3
A06350,41,F,84.9,53.8,54,72,intervals,57,160,172,9.7,225,8.7,75.5,13,0.93,5.88,16.49,0.336,9455.8,-0.7,975.7
A06351,35,F,56.7,56.7,58,76,long_run,62,167,185,7.1,169,5.2,82.7,34,0.903,8.73,23.52,0.34,10135.7,2.8,1008.0
A06352,31,F,65.8,63.0,51,93,tempo,34,161,177,6.1,202,4.8,82.2,27,0.91,5.57,26.39,0.391,5398.5,3.2,551.8
A06353,36,M,88.3,40.8,49,68,long_run,108,151,156,13.4,109,7.3,52.6,10,0.968,8.06,11.27,0.27,16059.9,0.7,1634.7
A06354,37,F,80.7,40.9,47,75,long_run,117,137,152,20.3,291,7.2,82.9,30,0.901,5.76,6.75,0.299,15750.2,0.8,1531.5
A06355,26,M,62.4,52.1,57,73,intervals,119,139,150,15.7,204,8.1,65.5,34,0.927,7.58,8.85,0.375,16703.1,-0.1,1359.5
A06356,29,M,64.4,64.5,60,95,long_run,106,142,149,16.6,250,5.1,89.7,23,0.953,6.39,8.55,0.454,15640.6,2.9,1311.2
A06357,38,M,60.5,54.1,49,65,intervals,87,149,157,13.8,182,8.1,55.2,26,0.949,6.3,10.8,0.363,12455.5,-0.1,1262.8
A06358,29,F,57.2,61.3,48,60,tempo,92,167,186,11.8,213,7.4,58.0,31,0.898,7.8,14.15,0.367,15139.3,0.6,1451.1
A06359,35,M,75.4,57.8,50,78,tempo,41,156,161,7.2,36,6.0,60.0,32,0.969,5.69,21.67,0.371,6222.1,2.0,654.6
A06360,28,F,73.2,40.3,55,95,intervals,41,137,153,4.7,60,7.7,77.3,24,0.895,8.72,29.15,0.294,5603.7,0.3,494.7
A06361,23,M,61.2,55.9,45,68,long_run,60,141,153,6.9,150,6.3,49.4,16,0.922,8.7,20.43,0.396,8092.8,1.7,717.9
A06362,41,F,72.4,45.7,47,79,tempo,93,179,186,16.2,13,5.1,62.4,11,0.962,5.74,11.05,0.255,16576.8,2.9,1774.0
A06363,29,M,85.3,52.0,49,99,tempo,69,170,184,8.6,290,5.6,98.7,21,0.924,8.02,19.77,0.306,11223.4,2.4,1296.8
A06364,22,M,59.1,50.3,63,62,long_run,34,174,187,4.1,284,5.4,58.2,29,0.93,8.29,42.44,0.289,6000.2,2.6,569.4
A06365,43,F,71.5,44.4,48,81,long_run,63,154,170,9.8,154,6.5,84.2,22,0.906,6.43,15.71,0.288,10017.5,1.5,1017.9
A06366,24,F,55.4,46.8,61,61,long_run,109,154,165,19.8,153,6.6,54.6,19,0.933,5.51,7.78,0.304,16180.3,1.4,1484.9
A06367,36,M,87.5,47.0,55,69,intervals,39,154,164,7.0,210,5.2,76.0,28,0.939,5.57,22.0,0.305,6107.8,2.8,620.2
A06368,20,F,86.5,62.3,59,77,intervals,103,148,153,15.7,24,5.5,87.0,32,0.967,6.56,9.43,0.421,15064.0,2.5,1450.5
A06369,38,F,77.5,45.7,58,62,tempo,105,143,152,17.9,273,5.6,52.6,18,0.941,5.87,7.99,0.32,14844.3,2.4,1439.3
A06370,40,M,68.6,43.8,60,85,intervals,37,156,170,6.3,241,7.9,81.2,21,0.918,5.87,24.76,0.281,5559.5,0.1,599.6
A06371,23,M,74.3,38.6,56,76,tempo,33,140,145,5.3,214,6.5,78.8,19,0.966,6.23,26.42,0.276,4592.5,1.5,406.1
A06372,27,F,81.6,64.7,64,79,tempo,65,130,145,12.0,194,7.6,88.6,28,0.897,5.42,10.83,0.498,8041.8,0.4,764.2
A06373,22,M,87.1,43.3,53,60,tempo,104,165,183,20.0,86,7.1,51.2,17,0.902,5.2,8.25,0.262,16865.5,0.9,1773.1
A06374,28,M,88.8,52.2,61,65,tempo,104,130,137,11.7,147,7.4,61.5,29,0.949,8.89,11.11,0.402,13464.9,0.6,1251.8
A06375,42,M,65.8,61.0,53,98,long_run,53,162,168,6.9,130,7.2,88.8,12,0.964,7.68,23.48,0.377,8909.0,0.8,835.9
A06376,35,F,67.8,40.1,60,79,long_run,38,161,170,6.6,23,5.2,78.2,34,0.947,5.76,24.39,0.249,6209.3,2.8,599.5
A06377,22,F,83.6,38.0,54,83,long_run,40,148,166,4.6,26,7.8,71.6,34,0.892,8.7,32.17,0.257,5784.1,0.2,582.1
A06378,38,F,82.8,58.2,55,60,intervals,50,155,173,8.9,37,7.8,60.1,23,0.896,5.62,17.42,0.375,7600.7,0.2,802.1
A06379,25,M,63.1,61.9,58,69,intervals,55,162,179,6.6,192,6.4,60.8,21,0.905,8.33,24.55,0.382,8948.6,1.6,808.3
A06380,40,M,88.5,47.6,47,78,tempo,98,142,151,18.3,237,7.9,65.5,23,0.94,5.36,7.76,0.335,13645.4,0.1,1411.1
A06381,26,F,61.3,50.6,56,75,intervals,117,150,165,23.1,148,4.5,59.7,16,0.909,5.06,6.49,0.337,17468.8,3.5,1619.7
A06382,31,M,82.8,45.8,64,64,tempo,105,133,151,15.7,156,5.8,71.3,10,0.881,6.69,8.47,0.344,14240.0,2.2,1236.2
A06383,20,M,82.6,53.5,58,62,tempo,55,137,156,8.2,199,7.2,58.9,31,0.878,6.71,16.71,0.391,7401.6,0.8,696.4
A06384,36,M,55.9,50.9,58,94,intervals,80,133,150,11.2,178,5.3,100.3,25,0.887,7.14,11.88,0.383,10217.6,2.7,924.9
A06385,22,M,71.4,60.3,48,75,tempo,94,163,179,14.3,130,8.4,54.2,29,0.911,6.57,11.4,0.37,15268.4,-0.4,1513.7
A06386,31,F,71.9,53.6,56,71,intervals,84,176,181,14.7,18,4.6,79.3,21,0.972,5.71,11.97,0.305,14575.0,3.4,1611.9
A06387,43,F,71.3,62.4,47,96,long_run,61,170,179,7.9,87,4.9,105.1,11,0.95,7.72,21.52,0.367,10397.9,3.1,1105.6
A06388,21,M,65.1,62.8,62,72,long_run,109,171,187,12.6,7,5.6,68.9,20,0.914,8.65,13.57,0.367,19072.3,2.4,1766.9
A06389,26,M,71.2,45.1,57,88,tempo,51,177,187,8.8,183,7.8,95.7,25,0.947,5.8,20.11,0.255,8758.0,0.2,929.5
A06390,22,F,88.4,62.5,57,82,long_run,54,170,178,6.9,151,7.5,85.4,22,0.955,7.83,24.64,0.368,9435.6,0.5,909.7
A06391,41,F,61.3,51.5,51,88,intervals,91,172,185,14.7,159,5.2,88.7,19,0.93,6.19,11.7,0.299,16333.9,2.8,1624.8
A06392,37,M,69.5,52.4,54,95,tempo,107,139,151,12.2,39,5.8,102.2,14,0.921,8.77,11.39,0.377,14717.6,2.2,1365.9
A06393,37,F,57.7,39.2,53,67,tempo,116,169,179,18.3,64,7.2,53.5,21,0.944,6.34,9.23,0.232,20264.0,0.8,1898.8
A06394,26,F,64.3,39.1,61,81,tempo,74,168,174,11.4,295,7.2,82.6,31,0.966,6.49,14.74,0.233,12291.6,0.8,1240.7
A06395,35,F,62.6,43.3,60,94,intervals,92,158,173,17.4,91,6.5,74.2,15,0.913,5.29,9.08,0.274,14049.8,1.5,1353.1
A06396,40,F,65.5,41.6,45,89,long_run,71,130,137,13.6,295,7.4,90.5,34,0.949,5.22,9.56,0.32,9111.4,0.6,845.6
A06397,33,F,64.0,39.2,49,84,intervals,108,139,150,21.0,75,5.4,92.5,16,0.927,5.14,6.62,0.282,15032.5,2.6,1373.3
A06398,26,M,87.3,54.0,48,77,long_run,87,144,155,14.5,93,8.6,82.8,34,0.929,6.0,9.93,0.375,12655.9,-0.6,1172.7
A06399,30,F,82.0,56.0,64,71,intervals,69,141,146,7.1,242,6.8,57.2,11,0.966,9.72,19.86,0.397,9453.7,1.2,894.8
A06400,36,M,55.1,46.5,50,90,long_run,41,141,149,6.7,109,7.8,95.2,19,0.946,6.12,21.04,0.33,5979.0,0.2,493.8
A06401,39,F,67.7,52.2,48,90,intervals,89,138,155,12.8,125,7.9,82.6,14,0.89,6.95,10.78,0.378,12182.8,0.1,1089.5
A06402,31,F,73.0,40.9,47,97,tempo,53,167,185,5.3,20,5.7,69.8,34,0.903,10.0,31.51,0.245,9218.7,2.3,865.4
A06403,41,F,88.0,43.7,45,83,tempo,42,168,173,7.5,158,6.6,91.3,28,0.971,5.6,22.4,0.26,6821.1,1.4,785.6
A06404,39,M,81.3,38.8,45,83,long_run,43,156,174,5.1,77,4.7,80.8,14,0.897,8.43,30.59,0.249,6927.0,3.3,694.7
A06405,34,F,62.9,43.2,63,93,long_run,102,140,158,13.1,105,5.5,76.1,17,0.886,7.79,10.69,0.309,14670.2,2.5,1342.7
A06406,23,M,67.8,58.4,59,83,intervals,116,158,177,17.0,30,5.8,94.7,34,0.893,6.82,9.29,0.37,19101.4,2.2,1727.1
A06407,38,M,62.8,46.5,50,85,long_run,57,151,162,6.0,116,5.4,59.8,26,0.932,9.5,25.17,0.308,8959.7,2.6,822.8
A06408,31,M,73.9,62.1,55,67,intervals,93,159,168,17.6,251,7.2,52.0,13,0.946,5.28,9.03,0.391,15395.9,0.8,1516.6
A06409,22,M,83.3,41.3,60,85,intervals,31,143,149,4.7,17,6.5,69.9,20,0.96,6.6,30.43,0.289,4487.9,1.5,412.2
A06410,31,F,57.3,51.9,60,65,intervals,36,147,157,6.5,292,6.8,55.4,13,0.936,5.54,22.62,0.353,5129.6,1.2,477.8
A06411,40,F,58.8,59.5,52,91,intervals,106,147,155,14.1,205,5.1,65.5,31,0.948,7.52,10.43,0.405,15641.7,2.9,1407.1
A06412,35,M,89.4,41.3,53,77,long_run,33,171,181,5.0,248,6.4,56.6,10,0.945,6.6,34.2,0.242,5860.5,1.6,584.0
A06413,43,F,71.3,52.5,53,80,intervals,116,164,169,18.2,185,7.5,79.6,31,0.97,6.37,9.01,0.32,19874.4,0.5,2065.3
A06414,33,F,87.0,58.5,54,99,tempo,112,150,155,19.8,182,4.7,70.1,14,0.968,5.66,7.58,0.39,16538.1,3.3,1732.6
A06415,28,F,75.2,64.0,52,87,long_run,95,156,172,11.1,22,7.4,84.0,12,0.907,8.56,14.05,0.41,15189.1,0.6,1394.0
A06416,29,F,72.8,46.0,46,62,intervals,86,157,168,13.8,233,8.7,52.0,22,0.935,6.23,11.38,0.293,13470.3,-0.7,1283.2
A06417,38,M,73.2,41.1,46,70,long_run,36,145,151,3.6,123,7.8,53.0,17,0.96,10.0,40.28,0.283,5020.2,0.2,481.7
A06418,32,M,88.6,45.9,59,96,intervals,106,148,163,12.5,287,5.8,67.8,26,0.908,8.48,11.84,0.31,15749.0,2.2,1605.5
A06419,24,F,58.3,47.5,64,84,intervals,68,167,181,7.6,51,4.7,60.2,18,0.923,8.95,21.97,0.284,11826.8,3.3,1096.3
A06420,42,M,74.5,58.9,62,87,intervals,108,171,183,18.1,194,6.7,95.6,14,0.934,5.97,9.45,0.344,18866.6,1.3,1898.4
A06421,39,M,66.0,54.7,52,79,tempo,58,162,177,7.3,22,4.9,90.2,20,0.915,7.95,22.19,0.338,9665.7,3.1,927.6
A06422,31,M,78.5,44.3,61,68,intervals,61,162,176,10.3,212,5.9,65.5,11,0.92,5.92,15.73,0.273,10088.8,2.1,973.6
A06423,40,M,84.3,62.5,53,87,tempo,32,130,142,4.0,211,7.7,84.9,18,0.915,8.0,32.5,0.481,4225.0,0.3,376.5
A06424,42,F,77.7,43.5,45,85,intervals,103,149,154,12.8,8,8.2,89.9,24,0.968,8.05,11.64,0.292,15814.8,-0.2,1615.2
A06425,44,M,73.0,46.5,57,96,long_run,63,139,158,7.8,129,5.9,88.1,23,0.88,8.08,17.82,0.335,8350.9,2.1,825.7
A06426,30,M,84.1,59.6,53,79,long_run,85,145,159,13.0,128,6.7,81.3,25,0.912,6.54,11.15,0.411,12121.5,1.3,1157.5
A06427,29,F,70.5,52.2,62,71,tempo,85,152,163,12.0,89,7.8,55.1,19,0.933,7.08,12.67,0.343,12287.2,0.2,1254.9
A06428,23,F,61.1,41.7,47,77,intervals,59,148,164,7.6,23,8.7,66.0,27,0.902,7.76,19.47,0.282,8653.2,-0.7,802.2
A06429,20,F,55.4,51.4,59,85,long_run,101,151,166,12.5,193,7.3,64.8,18,0.91,8.08,12.08,0.34,15260.4,0.7,1382.0
A06430,26,F,85.7,61.8,58,75,tempo,44,156,161,5.9,75,7.6,65.1,24,0.969,7.46,26.44,0.396,6584.8,0.4,690.3
A06431,39,F,65.0,38.6,48,75,tempo,61,157,164,6.5,186,6.3,68.7,18,0.957,9.38,24.15,0.246,9679.2,1.7,901.6
A06432,34,F,66.0,62.5,54,98,tempo,100,137,147,15.8,138,4.6,109.9,14,0.932,6.33,8.67,0.456,13440.8,3.4,1202.5
A06433,26,F,82.5,57.7,56,75,long_run,65,132,140,8.8,68,8.0,61.3,32,0.943,7.39,15.0,0.437,8420.9,0.0,755.3
A06434,35,M,84.5,45.3,49,70,intervals,86,135,146,13.0,55,8.4,72.8,14,0.925,6.62,10.38,0.336,11554.3,-0.4,1062.2
A06435,34,F,78.0,54.9,60,67,long_run,61,144,163,9.2,292,7.4,75.6,12,0.883,6.63,15.65,0.381,8984.5,0.6,862.5
A06436,44,F,77.3,58.5,54,70,long_run,76,149,155,12.0,241,7.1,52.0,32,0.961,6.33,12.42,0.393,11250.1,0.9,1202.9
A06437,21,F,68.8,56.0,62,89,intervals,47,140,146,9.2,251,5.5,99.7,24,0.959,5.11,15.22,0.4,6723.3,2.5,581.1
A06438,23,M,67.1,44.4,53,86,tempo,85,160,172,11.9,72,7.1,64.6,25,0.93,7.14,13.45,0.277,13200.9,0.9,1357.8
A06439,33,M,55.5,40.8,58,63,intervals,55,143,157,5.7,291,6.5,52.0,15,0.911,9.65,25.09,0.285,7744.9,1.5,701.7
A06440,42,F,83.6,58.0,53,91,long_run,93,141,149,10.3,99,8.4,70.6,24,0.946,9.03,13.69,0.411,13369.9,-0.4,1303.7
A06441,27,F,57.4,53.8,53,79,long_run,114,171,180,14.5,138,6.2,66.3,31,0.95,7.86,11.79,0.315,19619.8,1.8,1880.5
A06442,23,F,63.6,61.8,45,71,long_run,90,144,163,9.1,239,6.4,75.4,18,0.883,9.89,15.82,0.429,12968.2,1.6,1119.6
A06443,29,F,55.3,48.4,56,87,tempo,78,146,162,11.7,198,4.6,90.5,14,0.901,6.67,12.48,0.332,11187.2,3.4,966.6
A06444,38,F,67.5,51.1,47,61,long_run,95,155,160,17.8,109,4.6,58.2,11,0.969,5.34,8.71,0.33,14803.2,3.4,1500.5
A06445,21,M,74.4,55.3,53,82,long_run,77,167,181,12.2,161,7.5,60.4,21,0.923,6.31,13.69,0.331,12220.3,0.5,1235.1
A06446,23,F,72.1,45.7,55,67,intervals,35,163,172,5.7,236,7.0,70.9,28,0.948,6.14,28.6,0.28,5732.1,1.0,545.9
A06447,43,F,65.6,50.0,48,76,intervals,91,145,163,10.7,262,7.8,58.8,25,0.89,8.5,13.55,0.345,13678.3,0.2,1247.9
A06448,30,F,67.3,42.7,64,78,intervals,56,130,147,7.8,160,6.6,89.7,20,0.884,7.18,16.67,0.328,7187.0,1.4,644.7
A06449,22,F,57.7,50.7,59,78,long_run,33,154,172,5.6,44,8.8,88.4,10,0.895,5.89,27.5,0.329,4876.2,-0.8,471.2
A06450,38,F,89.7,43.2,59,62,intervals,32,148,159,3.9,281,7.1,54.2,17,0.931,8.21,37.95,0.292,4664.5,0.9,499.3
A06451,28,M,77.4,54.9,49,93,long_run,100,133,146,18.0,223,7.1,98.1,20,0.911,5.56,7.39,0.413,13031.2,0.9,1209.3
A06452,25,F,79.0,44.2,49,64,intervals,107,135,143,15.6,130,5.4,46.3,27,0.944,6.86,8.65,0.327,14753.5,2.6,1310.9
A06453,44,M,74.2,57.9,48,74,long_run,103,144,149,11.4,146,5.6,54.2,16,0.966,9.04,12.63,0.402,14656.3,2.4,1530.1
A06454,35,F,75.8,52.7,51,81,long_run,67,137,144,9.1,106,5.7,64.3,19,0.951,7.36,15.05,0.385,8971.4,2.3,882.7
A06455,23,M,56.9,52.1,50,70,tempo,118,137,146,15.0,115,5.4,56.0,20,0.938,7.87,9.13,0.38,15809.1,2.6,1302.4
A06456,28,M,75.7,63.4,54,72,tempo,95,143,152,12.3,67,5.7,61.2,17,0.941,7.72,11.63,0.443,13554.1,2.3,1214.7
A06457,37,F,66.2,41.6,51,98,long_run,30,132,141,5.4,125,4.8,87.0,20,0.936,5.56,24.44,0.315,3767.5,3.2,342.4
A06458,30,M,80.4,58.1,49,98,intervals,55,152,164,10.1,198,4.5,94.5,32,0.927,5.45,15.05,0.382,8735.1,3.5,786.3
A06459,35,F,88.5,47.0,48,99,long_run,87,171,189,11.7,225,7.1,101.3,15,0.905,7.44,14.62,0.275,15358.0,0.9,1586.6
A06460,25,F,67.9,55.8,45,61,long_run,37,133,138,7.4,58,5.6,59.2,15,0.964,5.0,17.97,0.42,4691.5,2.4,426.9
A06461,24,M,59.2,48.4,55,94,intervals,62,138,143,6.5,144,7.6,103.1,23,0.965,9.54,21.23,0.351,8899.6,0.4,692.0
A06462,33,F,80.6,56.6,51,97,long_run,118,156,173,23.1,289,8.6,108.2,23,0.902,5.11,6.75,0.363,17492.7,-0.6,1789.8
A06463,41,F,64.7,51.8,51,97,long_run,65,143,154,11.4,86,7.7,104.6,32,0.929,5.7,12.54,0.362,9748.5,0.3,859.7
A06464,40,M,81.3,40.6,54,92,long_run,67,132,138,12.8,200,6.9,102.1,12,0.957,5.23,10.31,0.308,8819.6,1.1,858.1
A06465,32,M,86.3,51.1,55,78,intervals,40,162,180,7.4,94,4.7,86.5,31,0.9,5.41,21.89,0.315,6487.4,3.3,698.1
A06466,21,F,60.4,50.8,55,61,tempo,83,161,170,11.7,121,7.7,70.1,18,0.947,7.09,13.76,0.316,13117.6,0.3,1273.8
A06467,44,M,89.4,43.8,49,83,intervals,119,149,165,22.6,248,4.6,73.1,24,0.903,5.27,6.59,0.294,17480.6,3.4,1928.9
A06468,37,F,80.9,61.1,63,77,tempo,85,147,163,10.0,176,6.7,61.9,29,0.902,8.5,14.7,0.416,12232.8,1.3,1294.9
A06469,30,M,84.5,63.2,58,68,long_run,52,153,158,9.5,43,7.5,65.4,23,0.968,5.47,16.11,0.413,7909.1,0.5,808.8
A06470,39,M,75.6,38.4,53,98,long_run,48,136,144,9.2,197,8.7,96.7,27,0.944,5.22,14.78,0.282,6840.8,-0.7,599.3
A06471,41,F,70.5,57.6,62,79,long_run,119,136,146,16.5,64,6.0,59.9,29,0.932,7.21,8.24,0.424,15605.0,2.0,1530.1
A06472,28,M,85.9,49.8,48,79,long_run,69,161,179,11.9,223,7.2,80.7,24,0.899,5.8,13.53,0.309,11343.1,0.8,1165.9
A06473,33,M,89.8,58.4,51,60,tempo,108,160,168,12.7,255,5.9,49.4,26,0.952,8.5,12.6,0.365,16490.5,2.1,1801.4
A06474,32,F,58.0,43.3,52,83,tempo,93,176,182,17.7,121,8.4,63.3,29,0.967,5.25,9.94,0.246,16259.7,-0.4,1701.2
A06475,28,M,55.2,56.9,50,60,intervals,48,163,173,7.4,286,7.2,54.6,12,0.942,6.49,22.03,0.349,8195.5,0.8,744.2
A06476,37,M,84.2,62.6,49,69,intervals,103,153,169,12.4,259,8.9,55.0,20,0.905,8.31,12.34,0.409,15939.8,-0.9,1628.7
A06477,35,M,87.8,47.2,48,76,long_run,38,143,155,4.9,264,8.4,59.0,15,0.923,7.76,29.18,0.33,5261.9,-0.4,545.5
A06478,25,M,70.7,49.1,59,82,intervals,105,147,166,11.7,183,8.7,78.7,34,0.886,8.97,12.56,0.334,14842.9,-0.7,1382.0
A06479,36,F,79.5,47.5,49,71,intervals,40,157,166,7.2,147,6.1,75.3,30,0.946,5.56,21.81,0.303,6070.1,1.9,623.5
A06480,33,M,76.5,43.0,63,83,long_run,59,160,178,9.7,218,8.0,81.4,24,0.899,6.08,16.49,0.269,9861.3,0.0,941.8
A06481,26,F,64.7,56.8,60,81,long_run,52,148,164,9.8,240,7.8,89.4,11,0.902,5.31,15.1,0.384,7849.8,0.2,724.2
A06482,30,F,86.3,46.4,53,79,long_run,86,156,167,15.9,41,7.0,59.5,23,0.934,5.41,9.81,0.297,13537.5,1.0,1431.8
