athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
A369,30,F,64.6,62.6,51,85,tempo,85,151,164,16.6,25,6.9,71.1,22,0.921,5.12,9.1,0.415,12597.5,1.1,1176.7
A370,28,F,64.2,49.5,46,67,tempo,88,170,176,10.4,167,5.7,70.0,18,0.966,8.46,16.35,0.291,14324.4,2.3,1489.5
A371,29,M,87.6,43.6,57,76,intervals,109,164,170,18.1,168,6.6,81.8,23,0.965,6.02,9.06,0.266,17861.2,1.4,1940.2
A372,27,F,83.1,52.3,63,67,long_run,37,160,167,4.7,227,8.1,58.3,30,0.958,7.87,34.04,0.327,5665.3,-0.1,573.2
A373,39,M,77.7,48.2,64,67,tempo,33,156,172,5.3,46,8.7,48.4,30,0.907,6.23,29.43,0.309,5328.4,-0.7,545.4
A374,30,M,78.0,48.3,53,72,tempo,77,155,165,12.7,38,5.1,81.1,22,0.939,6.06,12.2,0.312,11397.1,2.9,1190.6
A375,21,F,81.5,46.3,53,92,long_run,43,177,185,4.6,32,8.5,70.5,24,0.957,9.35,38.48,0.262,7245.8,-0.5,811.5
A376,30,F,58.3,50.6,64,75,tempo,107,145,160,17.9,62,8.8,70.4,10,0.906,5.98,8.1,0.349,16242.6,-0.8,1441.4
A377,37,M,69.8,56.7,45,74,tempo,100,144,152,10.8,63,7.4,80.1,21,0.947,9.26,13.33,0.394,14307.9,0.6,1398.5
A378,44,F,82.0,39.0,46,81,tempo,49,162,174,6.6,72,6.6,88.7,34,0.931,7.42,24.55,0.241,8180.0,1.4,835.5
A379,32,F,83.1,47.4,47,97,tempo,83,143,151,13.1,66,6.1,95.0,34,0.947,6.34,10.92,0.331,11497.2,1.9,1190.7
A380,26,M,67.3,48.2,47,96,long_run,105,159,167,13.1,121,5.8,75.5,32,0.952,8.02,12.14,0.303,15895.4,2.2,1527.8
A381,32,F,57.6,62.1,61,97,intervals,94,147,166,17.5,140,6.7,69.6,23,0.886,5.37,8.4,0.422,13979.5,1.3,1186.0
A382,38,F,83.3,45.0,53,70,intervals,41,147,165,5.9,228,7.5,73.7,34,0.891,6.95,24.92,0.306,6030.5,0.5,577.1
A383,37,F,57.7,56.6,61,73,intervals,30,146,159,4.3,104,6.6,60.1,27,0.918,6.98,33.95,0.388,4549.9,1.4,399.4
A384,33,M,69.1,50.4,59,85,intervals,76,173,191,12.4,110,6.0,74.3,11,0.906,6.13,13.95,0.291,12694.2,2.0,1309.3
A385,36,F,70.1,54.8,54,88,intervals,94,133,152,15.4,102,5.7,77.7,22,0.875,6.1,8.64,0.412,12482.2,2.3,1140.2
A386,43,M,77.9,54.7,59,69,long_run,70,156,172,10.4,127,5.1,59.4,14,0.907,6.73,15.0,0.351,11286.4,2.9,1077.5
A387,25,M,86.1,38.2,58,69,long_run,83,149,168,8.9,57,5.6,75.7,16,0.887,9.33,16.74,0.256,12644.0,2.4,1176.5
A388,22,F,79.1,42.3,49,71,intervals,97,176,189,9.8,91,8.6,53.6,21,0.931,9.9,17.96,0.24,17557.3,-0.6,1779.2
A389,20,F,57.4,50.9,62,77,intervals,100,179,193,15.5,29,7.9,54.1,20,0.927,6.45,11.55,0.284,18556.7,0.1,1773.5
A390,26,M,59.4,63.5,45,80,intervals,93,160,168,9.7,162,7.9,63.9,22,0.952,9.59,16.49,0.397,14250.8,0.1,1371.0
A391,38,M,63.4,45.6,46,74,long_run,107,148,163,14.1,243,7.1,76.1,27,0.908,7.59,10.5,0.308,16040.6,0.9,1527.0
A392,28,F,56.8,61.2,50,73,intervals,87,153,170,12.9,75,6.2,75.7,28,0.9,6.74,11.86,0.4,12779.8,1.8,1269.8
A393,33,F,71.0,48.7,61,63,tempo,73,174,191,9.6,195,6.7,57.5,11,0.911,7.6,18.12,0.28,12549.5,1.3,1316.7
A394,27,M,59.0,58.5,45,98,tempo,32,133,146,3.9,270,8.8,84.9,16,0.911,8.21,34.1,0.44,4263.8,-0.8,338.1
A395,28,M,61.4,44.8,51,78,long_run,60,168,180,11.4,22,6.8,59.8,13,0.933,5.26,14.74,0.267,9680.3,1.2,947.2
A396,36,F,55.4,52.8,59,72,long_run,40,174,188,7.6,279,8.4,54.0,23,0.926,5.26,22.89,0.303,6850.8,-0.4,701.8
A397,20,M,81.8,45.7,47,73,intervals,87,154,173,17.1,205,7.2,73.9,14,0.89,5.09,9.01,0.297,12791.2,0.8,1318.5
A398,34,F,60.9,46.7,45,81,intervals,40,139,154,6.2,163,8.9,90.4,18,0.903,6.45,22.42,0.336,5424.5,-0.9,477.7
A399,41,F,55.0,59.8,49,86,tempo,107,176,190,14.1,291,5.2,61.4,19,0.926,7.59,12.48,0.34,19538.2,2.8,1883.6
A400,32,M,89.7,55.8,57,87,long_run,62,166,185,11.3,56,8.7,98.1,33,0.897,5.49,14.69,0.336,10644.5,-0.7,1119.7
A401,25,M,57.2,55.4,54,62,long_run,78,148,164,10.5,1,5.1,55.4,13,0.902,7.43,14.1,0.374,11398.0,2.9,1036.9
A402,39,F,84.2,46.0,48,76,intervals,79,166,184,11.4,138,4.5,76.1,31,0.902,6.93,14.56,0.277,13254.1,3.5,1348.4
A403,43,F,85.4,44.3,59,89,intervals,80,156,166,9.7,185,5.4,85.3,18,0.94,8.25,16.08,0.284,12091.1,2.6,1260.3
A404,33,M,63.2,39.3,64,84,intervals,60,140,148,8.4,118,6.4,63.6,12,0.946,7.14,16.67,0.281,8362.2,1.6,749.9
A405,30,F,87.9,46.9,61,94,intervals,33,145,154,3.9,227,8.9,105.8,31,0.942,8.46,37.18,0.323,4883.6,-0.9,460.0
A406,20,F,73.9,60.9,61,99,intervals,67,150,167,12.4,188,7.5,97.5,20,0.898,5.4,12.1,0.406,9972.2,0.5,914.2
A407,36,M,60.7,47.8,57,78,tempo,36,138,145,5.2,103,8.9,74.3,27,0.952,6.92,26.54,0.346,5027.1,-0.9,431.8
A408,33,F,55.8,47.4,51,90,intervals,77,175,194,12.0,106,5.1,63.7,20,0.902,6.42,14.58,0.271,13138.0,2.9,1286.1
A409,31,M,71.4,51.6,55,95,long_run,88,165,172,17.3,182,7.2,84.6,32,0.959,5.09,9.54,0.313,14310.6,0.8,1463.0
A410,38,M,79.1,61.3,47,91,long_run,39,169,188,6.6,27,5.2,86.4,24,0.899,5.91,25.61,0.363,6327.8,2.8,685.0
A411,34,F,78.3,45.7,47,90,intervals,88,173,178,16.7,292,5.5,74.3,13,0.972,5.27,10.36,0.264,15149.0,2.5,1649.2
A412,20,F,82.0,60.7,53,82,tempo,97,150,159,10.8,212,6.5,67.3,33,0.943,8.98,13.89,0.405,14546.0,1.5,1331.7
A413,42,F,89.4,63.9,63,81,long_run,107,178,191,11.1,43,6.2,87.2,32,0.932,9.64,16.04,0.359,19680.2,1.8,2176.3
A414,20,M,66.8,46.3,60,92,intervals,106,139,151,10.7,76,4.9,66.6,26,0.921,9.91,12.99,0.333,14644.8,3.1,1264.0
A415,32,M,85.7,60.0,47,66,tempo,53,151,168,7.1,285,5.5,64.1,10,0.899,7.46,21.27,0.397,8283.4,2.5,783.3
A416,27,M,74.0,60.5,45,64,intervals,67,163,177,13.0,259,6.0,62.3,10,0.921,5.15,12.54,0.371,10578.0,2.0,1057.3
A417,32,M,88.7,58.8,62,90,intervals,71,141,146,12.7,130,7.7,89.6,25,0.966,5.59,11.1,0.417,10239.9,0.3,969.1
A418,22,F,75.5,52.8,57,61,intervals,100,177,196,13.8,88,5.2,55.2,30,0.903,7.25,12.83,0.298,18211.6,2.8,1789.8
A419,29,M,68.8,43.2,46,78,long_run,49,171,184,5.7,16,5.6,83.7,12,0.929,8.6,30.0,0.253,8048.3,2.4,853.0
A420,43,F,84.9,52.3,49,92,intervals,56,174,182,8.6,109,7.3,78.9,32,0.956,6.51,20.23,0.301,9639.3,0.7,1056.9
A421,27,F,64.6,57.8,46,78,tempo,113,143,148,19.7,191,5.5,87.3,20,0.966,5.74,7.26,0.404,16832.3,2.5,1472.1
A422,35,M,68.8,38.0,53,86,tempo,46,173,186,6.4,207,8.2,83.7,21,0.93,7.19,27.03,0.22,7712.9,-0.2,850.2
A423,35,F,89.9,61.9,52,62,long_run,54,134,145,9.0,177,5.9,68.9,34,0.924,6.0,14.89,0.462,7487.6,2.1,720.8
A424,34,F,83.2,54.3,60,84,long_run,61,167,177,7.6,28,8.7,95.1,22,0.944,8.03,21.97,0.325,10554.8,-0.7,1081.0
A425,28,M,79.2,51.9,62,68,long_run,111,179,196,19.4,99,7.2,57.6,12,0.913,5.72,9.23,0.29,20540.3,0.8,2182.3
A426,26,F,58.7,41.5,54,84,long_run,106,145,158,15.2,127,5.2,84.8,32,0.918,6.97,9.54,0.286,14785.8,2.8,1348.0
A427,39,F,82.3,38.5,55,72,long_run,37,130,135,4.4,94,5.2,77.9,32,0.963,8.41,29.55,0.296,4868.4,2.8,464.9
A428,36,F,67.5,45.5,60,80,long_run,95,139,148,12.8,76,6.0,91.1,27,0.939,7.42,10.86,0.327,13228.3,2.0,1219.1
A429,20,M,65.2,45.2,52,62,intervals,96,136,144,15.5,231,4.9,64.8,20,0.944,6.19,8.77,0.332,12624.4,3.1,1107.7
A430,27,M,74.9,57.9,63,62,intervals,65,172,191,7.3,234,8.3,68.4,10,0.901,8.9,23.56,0.337,10931.0,-0.3,1202.7
A431,24,F,77.6,47.6,48,98,intervals,112,176,186,19.7,210,8.3,70.1,23,0.946,5.69,8.93,0.27,19588.2,-0.3,1995.0
A432,29,F,56.9,41.9,50,85,intervals,95,174,191,18.9,123,5.3,63.7,25,0.911,5.03,9.21,0.241,17196.2,2.7,1572.4
A433,35,M,69.9,63.2,55,67,tempo,115,133,148,11.5,94,7.0,62.5,28,0.899,10.0,11.57,0.475,15547.8,1.0,1310.3
A434,35,F,60.7,57.9,63,91,tempo,79,170,176,9.3,188,8.6,69.0,21,0.966,8.49,18.28,0.341,13682.6,-0.6,1295.9
A435,25,M,74.8,56.1,62,65,intervals,111,145,164,12.0,268,8.7,70.9,16,0.884,9.25,12.08,0.387,16295.7,-0.7,1461.0
A436,42,M,58.6,57.4,45,88,intervals,77,134,148,9.5,201,7.3,91.3,22,0.905,8.11,14.11,0.428,10336.8,0.7,908.1
A437,27,F,85.8,38.4,52,66,long_run,75,152,159,13.9,252,7.1,62.5,10,0.956,5.4,10.94,0.253,11318.9,0.9,1152.0
A438,39,M,55.0,63.3,56,82,long_run,45,153,162,8.9,174,5.0,83.9,27,0.944,5.06,17.19,0.414,6717.7,3.0,616.8
A439,44,M,57.0,40.8,45,84,intervals,85,160,169,13.5,234,7.3,94.8,11,0.947,6.3,11.85,0.255,13480.1,0.7,1372.4
A440,40,M,85.0,63.5,56,63,long_run,54,177,185,7.6,165,5.2,57.0,14,0.957,7.11,23.29,0.359,9945.9,2.8,1088.0
A441,33,M,74.9,49.9,47,61,tempo,85,176,193,13.7,143,5.0,43.1,19,0.912,6.2,12.85,0.284,15256.2,3.0,1619.9
A442,27,M,72.3,49.4,60,72,tempo,109,171,188,17.2,184,6.2,56.3,27,0.91,6.34,9.94,0.289,18351.6,1.8,1864.6
A443,26,F,84.4,38.9,53,99,tempo,32,146,152,6.0,220,6.5,79.3,34,0.961,5.33,24.33,0.266,4459.3,1.5,431.4
A444,30,F,74.2,62.0,57,94,tempo,45,144,159,8.8,100,5.2,87.1,32,0.906,5.11,16.36,0.431,6204.7,2.8,620.9
A445,22,F,86.4,64.5,56,74,intervals,50,164,178,6.6,54,8.1,53.3,28,0.921,7.58,24.85,0.393,8043.8,-0.1,819.0
A446,42,M,58.1,59.8,50,70,long_run,96,144,149,16.1,48,7.6,52.8,20,0.966,5.96,8.94,0.415,14022.5,0.4,1229.6
A447,26,F,89.0,39.0,63,76,intervals,65,132,137,7.2,244,4.9,56.4,13,0.964,9.03,18.33,0.295,8811.0,3.1,801.8
A448,43,M,64.2,41.3,57,88,tempo,90,135,154,13.3,150,7.4,69.9,26,0.877,6.77,10.15,0.306,12005.9,0.6,1068.2
A449,31,F,82.6,55.9,46,95,intervals,48,136,150,7.7,37,8.2,105.6,16,0.907,6.23,17.66,0.411,6299.7,-0.2,584.1
A450,26,F,66.0,41.5,48,88,long_run,73,134,145,9.3,157,6.4,97.0,28,0.924,7.85,14.41,0.31,9546.5,1.6,794.0
A451,30,M,60.4,62.9,53,72,tempo,108,134,151,18.9,7,6.0,77.6,31,0.887,5.71,7.09,0.469,14703.2,2.0,1181.6
A452,41,M,64.6,46.5,53,61,tempo,32,145,152,4.7,248,5.0,62.5,19,0.954,6.81,30.85,0.321,4568.2,3.0,461.3
A453,43,M,69.2,39.7,64,61,long_run,117,160,175,12.4,77,7.4,48.8,31,0.914,9.44,12.9,0.248,18535.7,0.6,1871.2
A454,25,M,64.5,57.5,54,69,long_run,52,132,140,8.3,161,4.5,72.4,16,0.943,6.27,15.9,0.436,7074.1,3.5,563.9
A455,37,M,63.6,41.0,58,62,intervals,111,153,172,20.1,11,8.9,50.9,27,0.89,5.52,7.61,0.268,17641.7,-0.9,1567.6
A456,20,F,83.2,45.3,45,67,intervals,105,148,161,17.9,11,8.1,58.9,15,0.919,5.87,8.27,0.306,15047.7,-0.1,1498.0
A457,41,F,85.1,41.3,48,80,long_run,85,170,176,12.6,48,5.4,64.7,20,0.966,6.75,13.49,0.243,14327.0,2.6,1607.8
A458,42,M,63.7,54.5,59,69,long_run,44,171,188,8.6,16,7.8,76.0,13,0.91,5.12,19.88,0.319,7644.9,0.2,812.4
A459,25,F,63.0,44.5,57,75,tempo,35,155,170,4.6,258,5.4,67.4,10,0.912,7.61,33.7,0.287,5288.1,2.6,519.6
A460,31,F,68.5,63.8,51,69,tempo,86,165,171,14.0,13,5.9,78.5,26,0.965,6.14,11.79,0.387,14165.5,2.1,1391.7
A461,21,M,65.9,60.3,60,77,intervals,52,150,165,10.3,280,4.5,58.3,34,0.909,5.05,14.56,0.402,8086.5,3.5,688.0
A462,28,F,76.3,64.2,49,81,intervals,34,133,150,6.7,149,5.8,61.1,19,0.887,5.07,19.85,0.483,4478.0,2.2,384.6
A463,36,M,55.8,46.2,59,84,intervals,88,179,196,10.5,122,5.3,85.7,13,0.913,8.38,17.05,0.258,15163.2,2.7,1630.9
A464,40,M,59.4,49.4,53,76,tempo,76,159,170,7.7,67,5.4,61.4,32,0.935,9.87,20.65,0.311,12250.9,2.6,1157.3
A465,27,M,80.6,39.1,59,78,long_run,39,141,146,5.9,16,6.0,66.2,15,0.966,6.61,23.9,0.277,5441.3,2.0,507.2
A466,36,F,66.1,56.3,60,70,tempo,35,164,169,6.8,12,7.5,57.0,10,0.97,5.15,24.12,0.343,5486.6,0.5,564.1
A467,29,F,61.1,58.5,49,88,tempo,41,146,154,4.5,210,8.9,90.4,31,0.948,9.11,32.44,0.401,5784.3,-0.9,525.5
A468,34,M,60.9,53.7,59,81,long_run,35,144,156,5.1,120,7.2,60.2,30,0.923,6.86,28.24,0.373,5142.2,0.8,471.1
A469,23,F,60.3,57.2,62,83,intervals,95,142,160,12.7,196,5.5,80.2,12,0.888,7.48,11.18,0.403,13891.7,2.5,1209.6
A470,37,F,76.8,49.1,60,99,long_run,46,169,180,7.4,127,4.9,77.5,21,0.939,6.22,22.84,0.291,7402.4,3.1,842.3
A471,29,M,76.2,51.0,53,66,long_run,83,143,158,8.9,201,6.8,68.2,28,0.905,9.33,16.07,0.357,11315.5,1.2,1073.3
A472,32,M,61.3,44.1,51,75,long_run,48,168,178,7.6,138,6.5,53.1,22,0.944,6.32,22.11,0.262,8384.6,1.5,793.5
A473,39,F,82.5,40.5,49,71,long_run,69,131,137,12.6,105,6.8,57.4,14,0.956,5.48,10.4,0.309,8623.5,1.2,829.0
A474,25,M,66.8,49.3,47,82,intervals,71,147,161,7.3,145,6.3,68.4,32,0.913,9.73,20.14,0.335,9997.2,1.7,918.6
A475,39,M,61.5,47.2,53,96,intervals,112,145,157,21.3,39,5.0,74.9,14,0.924,5.26,6.81,0.326,16732.2,3.0,1501.5
A476,37,M,71.2,63.4,55,76,intervals,114,155,170,13.3,172,4.6,53.6,10,0.912,8.57,11.65,0.409,18117.0,3.4,1806.8
A477,31,F,71.4,55.5,58,75,tempo,72,138,152,11.1,267,6.1,82.6,15,0.908,6.49,12.43,0.402,9963.6,1.9,947.0
A478,43,M,67.7,38.3,49,80,tempo,33,163,179,4.8,70,4.8,73.1,34,0.911,6.88,33.96,0.235,5510.0,3.2,555.5
A479,21,F,64.7,51.5,51,67,long_run,47,142,159,7.5,139,5.7,61.7,21,0.893,6.27,18.93,0.363,6809.5,2.3,567.4
A480,31,M,88.5,58.7,63,78,intervals,38,177,192,6.0,167,5.7,82.9,14,0.922,6.33,29.5,0.332,6725.4,2.3,761.9
A481,32,M,73.8,50.3,64,65,intervals,36,166,175,3.8,37,6.5,74.2,24,0.949,9.47,43.68,0.303,6138.8,1.5,624.7
A482,39,M,82.1,53.4,60,62,intervals,98,149,167,16.0,25,6.4,65.3,17,0.892,6.12,9.31,0.358,14042.6,1.6,1549.6
A483,35,M,56.1,57.2,52,84,intervals,69,161,173,9.8,227,7.4,74.4,30,0.931,7.04,16.43,0.355,10612.5,0.6,1071.4
A484,29,M,75.6,45.1,58,67,intervals,77,143,148,13.7,134,5.0,67.8,32,0.966,5.62,10.44,0.315,11471.3,3.0,1073.0
A485,34,M,61.9,60.8,60,67,intervals,116,174,193,20.4,181,7.4,75.6,30,0.902,5.69,8.53,0.349,20056.4,0.6,2051.4
A486,35,M,55.5,43.9,62,75,tempo,41,149,166,7.8,92,4.9,74.4,30,0.898,5.26,19.1,0.295,5898.6,3.1,552.5
A487,32,M,58.9,49.3,48,72,long_run,73,166,177,12.9,75,5.1,65.6,10,0.938,5.66,12.87,0.297,12697.2,2.9,1241.3
A488,40,M,61.0,46.5,56,74,intervals,83,145,159,13.8,122,8.0,55.7,31,0.912,6.01,10.51,0.321,12598.5,0.0,1169.8
A489,38,F,70.8,61.1,51,64,long_run,77,150,156,9.7,14,5.2,58.9,32,0.962,7.94,15.46,0.407,11153.6,2.8,1119.4
A490,29,F,79.4,52.3,52,84,long_run,44,164,169,6.2,292,5.2,65.5,23,0.97,7.1,26.45,0.319,7495.7,2.8,734.0
A491,31,M,75.5,56.2,55,99,tempo,36,165,175,6.5,142,8.3,74.4,25,0.943,5.54,25.38,0.341,6186.3,-0.3,579.8
A492,36,M,60.8,64.8,60,74,long_run,92,133,148,11.6,104,6.4,83.9,34,0.899,7.93,11.47,0.487,12703.2,1.6,1057.4
A493,26,M,87.2,62.3,55,87,tempo,109,170,180,12.8,254,5.8,100.0,15,0.944,8.52,13.28,0.366,18859.1,2.2,1883.3
A494,24,M,57.2,45.3,63,62,intervals,102,165,184,14.9,62,8.4,64.7,14,0.897,6.85,11.07,0.275,16893.8,-0.4,1559.6
A495,22,F,69.1,62.5,57,70,intervals,66,130,143,9.0,64,4.5,64.7,32,0.909,7.33,14.44,0.481,8857.4,3.5,738.3
A496,44,F,77.1,40.1,54,79,tempo,76,152,161,10.8,257,8.6,69.3,15,0.944,7.04,14.07,0.264,12081.5,-0.6,1133.2
A497,34,F,60.6,64.9,55,87,tempo,86,132,139,14.1,59,8.1,74.4,16,0.95,6.1,9.36,0.492,11273.1,-0.1,964.7
A498,29,F,86.3,52.6,57,94,tempo,96,148,162,14.4,110,8.2,83.8,14,0.914,6.67,10.28,0.355,14274.2,-0.2,1413.6
A499,36,F,65.7,63.0,45,71,tempo,50,140,156,7.1,107,5.0,63.8,13,0.897,7.04,19.72,0.45,7026.0,3.0,621.0
A500,35,F,85.8,49.7,50,78,long_run,88,137,155,13.7,165,5.3,63.5,23,0.884,6.42,10.0,0.363,11529.9,2.7,1133.8
