athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
R003729,41,F,61.5,45.3,56,68,race,218,166,181,42.2,227,6.6,66.2,26,0.917,4.91,6.5,0.273,39947.4,1.4,3861.2
R003730,30,F,63.0,52.3,47,82,race,234,165,181,42.2,226,4.7,73.5,21,0.912,5.53,1.97,0.317,41168.1,3.3,4064.7
R003731,36,M,69.0,41.8,48,97,race,243,162,180,42.2,177,5.1,75.7,27,0.9,5.71,2.74,0.258,42498.2,2.9,4182.7
R003732,33,F,69.8,62.3,47,66,race,216,155,173,42.2,76,4.2,56.0,18,0.896,4.89,3.2,0.402,38448.8,3.8,3550.8
R003733,39,F,88.1,42.6,54,73,race,281,161,171,42.2,143,4.2,64.7,29,0.942,6.49,4.51,0.265,49365.0,3.8,4873.2
R003734,29,M,84.7,45.7,51,89,race,173,155,168,42.2,167,7.5,81.5,28,0.923,4.36,4.06,0.295,29868.7,0.5,2919.5
R003735,36,M,55.2,40.1,59,79,race,171,159,178,42.2,233,5.0,71.1,27,0.893,3.87,3.37,0.252,28966.4,3.0,2784.1
R003736,31,M,55.2,52.5,51,99,race,201,166,183,42.2,140,5.6,66.2,18,0.907,4.75,3.88,0.316,34541.0,2.4,3224.6
R003737,24,F,76.9,51.0,54,74,race,145,148,162,42.2,214,5.6,53.7,25,0.914,3.52,2.31,0.345,24210.2,2.4,2177.4
R003738,44,F,67.6,43.7,50,78,race,261,155,165,42.2,207,5.0,70.5,23,0.939,5.93,3.88,0.282,40801.0,3.0,4244.9
R003739,38,M,67.4,49.1,50,85,race,242,150,166,42.2,241,5.9,72.7,17,0.904,5.8,6.49,0.327,36989.4,2.1,3700.0
R003740,30,M,80.9,63.4,46,92,race,170,152,165,42.2,86,5.7,88.1,25,0.921,4.09,8.48,0.417,27136.7,2.3,2800.7
R003741,24,M,82.3,58.0,53,75,race,157,155,171,42.2,165,4.2,73.9,25,0.906,3.7,2.31,0.374,24614.9,3.8,2615.2
R003742,24,F,66.3,59.3,54,93,race,263,161,177,42.2,207,6.8,65.8,12,0.91,6.24,4.67,0.368,45523.6,1.2,4097.3
R003743,26,F,65.9,47.8,50,63,race,162,158,171,42.2,140,6.2,62.1,17,0.924,4.08,3.7,0.303,28537.9,1.8,2676.3
R003744,37,M,78.9,62.9,47,88,race,285,161,175,42.2,197,6.8,65.9,24,0.92,6.58,3.56,0.391,46259.8,1.2,5090.8
R003745,23,F,56.8,56.8,47,72,race,234,163,181,42.2,143,4.5,46.7,13,0.901,5.36,4.82,0.348,42330.9,3.5,3781.1
R003746,44,F,64.3,47.8,54,80,race,293,151,162,42.2,120,6.9,55.8,10,0.932,6.36,3.29,0.317,47438.2,1.1,4403.8
R003747,35,M,85.9,56.1,46,61,race,232,148,163,42.2,229,4.6,54.2,20,0.908,5.7,5.75,0.379,36120.0,3.4,3705.0
R003748,40,M,87.1,48.7,54,64,race,276,164,174,42.2,184,5.6,49.5,13,0.943,6.79,5.23,0.297,51925.7,2.4,4984.0
R003749,38,F,70.7,48.4,56,64,race,160,160,178,42.2,204,5.6,46.1,17,0.899,3.72,6.02,0.302,26050.0,2.4,2601.8
R003750,43,F,87.9,44.4,47,65,race,142,163,178,42.2,71,7.3,42.9,21,0.916,3.49,8.4,0.272,25857.6,0.7,2542.9
R003751,30,F,85.9,57.3,49,63,race,210,148,159,42.2,130,4.4,47.0,29,0.931,4.94,2.55,0.387,33644.6,3.6,3380.9
R003752,27,F,60.2,53.0,59,81,race,285,156,173,42.2,88,7.3,63.8,12,0.902,6.54,4.94,0.34,45500.9,0.7,4285.3
R003753,26,M,85.7,51.9,51,77,race,293,157,171,42.2,205,6.4,53.6,21,0.918,6.69,1.49,0.331,47441.8,1.6,4764.0
R003754,43,M,73.6,62.0,57,64,race,266,159,171,42.2,52,5.7,45.6,23,0.93,6.24,2.51,0.39,46769.0,2.3,4558.7
R003755,44,M,59.9,44.9,46,77,race,148,143,158,42.2,133,5.7,68.5,28,0.905,3.4,3.3,0.314,24167.8,2.3,2104.0
R003756,42,F,69.8,41.1,58,90,race,175,148,159,42.2,140,4.1,70.0,18,0.931,4.16,5.43,0.278,27596.0,3.9,2572.9
R003757,31,M,70.5,54.5,58,65,race,182,153,167,42.2,203,5.6,46.7,27,0.916,4.23,2.3,0.356,29728.5,2.4,2717.4
R003758,29,M,75.2,40.5,54,69,race,241,158,169,42.2,119,5.7,50.3,20,0.935,5.64,3.65,0.256,43069.2,2.3,3778.6
R003759,43,M,62.4,49.2,47,68,race,274,156,169,42.2,75,7.0,43.5,17,0.923,6.13,5.89,0.315,46864.6,1.0,4508.7
R003760,35,M,76.7,45.9,58,82,race,155,161,175,42.2,242,4.7,76.2,29,0.92,3.9,4.92,0.285,24992.8,3.3,2627.6
R003761,23,M,80.1,59.0,46,65,race,188,163,176,42.2,177,5.0,60.7,12,0.926,4.24,6.59,0.362,34658.0,3.0,3081.8
R003762,39,M,84.8,46.2,48,67,race,248,150,169,42.2,108,5.2,58.1,29,0.888,5.66,1.73,0.308,38942.0,2.8,3989.6
R003763,43,F,84.0,41.6,58,67,race,150,150,160,42.2,204,5.4,53.3,23,0.938,3.76,3.47,0.277,24945.1,2.6,2342.2
R003764,41,F,68.9,44.9,52,89,race,218,152,169,42.2,164,5.7,69.7,21,0.899,4.99,3.13,0.295,34256.9,2.3,3462.9
R003765,34,M,75.8,45.1,57,97,race,260,158,175,42.2,149,6.0,79.3,23,0.903,6.09,2.91,0.285,43553.2,2.0,4384.0
R003766,26,F,84.2,48.6,49,79,race,259,157,168,42.2,81,4.2,71.6,16,0.935,5.83,3.32,0.31,45488.6,3.8,4251.0
R003767,33,M,77.8,62.3,45,86,race,217,154,173,42.2,172,4.1,65.6,20,0.89,4.88,4.64,0.405,37127.0,3.9,3487.5
R003768,43,M,87.2,53.5,57,81,race,155,155,172,42.2,155,5.6,68.1,15,0.901,3.48,3.0,0.345,25584.9,2.4,2689.2
R003769,26,F,75.1,56.6,56,72,race,299,167,180,42.2,130,6.3,50.6,15,0.928,7.11,5.06,0.339,54305.8,1.7,5197.3
R003770,29,M,55.5,40.1,58,64,race,249,158,176,42.2,99,6.0,43.6,11,0.898,5.95,6.89,0.254,42486.1,2.0,3662.0
R003771,31,M,58.6,42.7,59,61,race,296,159,170,42.2,129,6.1,41.2,20,0.935,7.36,2.74,0.269,53537.8,1.9,4897.3
R003772,25,F,67.1,46.9,58,65,race,265,168,183,42.2,227,5.9,59.0,19,0.918,6.33,3.82,0.279,46336.6,2.1,4402.5
R003773,31,M,83.8,60.4,53,63,race,246,163,178,42.2,119,4.6,52.3,13,0.916,5.69,4.82,0.371,44294.8,3.4,4449.1
R003774,43,F,65.4,58.4,51,88,race,208,154,172,42.2,161,4.2,81.7,12,0.895,5.13,6.27,0.379,35161.9,3.8,3241.2
R003775,24,M,83.7,46.9,46,67,race,142,165,176,42.2,183,6.4,44.6,14,0.938,3.55,3.54,0.284,25267.1,1.6,2497.2
R003776,37,F,86.7,55.0,58,71,race,280,151,162,42.2,114,5.1,54.6,15,0.932,6.55,5.71,0.364,46658.9,2.9,4350.7
R003777,42,F,78.1,62.2,58,63,race,173,175,191,42.2,70,5.7,46.3,19,0.916,4.12,7.77,0.355,32488.2,2.3,3466.2
R003778,42,F,63.6,42.8,49,75,race,276,164,182,42.2,208,6.2,52.2,14,0.901,6.81,5.5,0.261,50306.6,1.8,4585.3
R003779,43,F,61.6,59.3,58,98,race,218,163,173,42.2,62,4.0,71.2,12,0.942,4.99,2.76,0.364,36944.7,4.0,3605.4
R003780,44,F,56.2,61.1,50,88,race,267,149,168,42.2,131,4.1,71.4,21,0.887,6.28,3.6,0.41,45694.0,3.9,4121.1
R003781,22,M,64.7,41.1,50,79,race,197,162,173,42.2,146,6.8,54.3,23,0.936,5.1,5.53,0.254,34718.9,1.2,3195.6
R003782,37,M,84.2,43.3,46,66,race,271,147,158,42.2,54,5.5,58.5,16,0.93,6.54,7.18,0.295,44656.6,2.5,4306.9
R003783,30,M,68.5,61.9,55,81,race,243,164,177,42.2,98,5.8,74.9,23,0.927,5.55,6.39,0.377,40873.9,2.2,4065.1
R003784,31,M,77.6,61.0,45,75,race,202,166,182,42.2,207,4.8,57.7,27,0.912,4.85,5.12,0.367,35656.9,3.2,3516.5
R003785,30,F,75.2,43.7,54,66,race,156,147,157,42.2,56,6.7,50.0,18,0.936,3.56,4.18,0.297,24761.7,1.3,2199.9
R003786,23,F,68.5,49.9,48,80,race,287,164,174,42.2,129,6.0,56.3,14,0.943,7.0,5.8,0.304,53465.7,2.0,4601.9
R003787,44,F,83.4,55.4,47,84,race,194,153,169,42.2,68,4.5,56.2,16,0.905,4.53,2.69,0.362,34004.6,3.5,3134.0
R003788,24,F,72.3,59.1,55,83,race,255,147,164,42.2,85,7.3,66.7,10,0.896,6.48,6.73,0.402,41256.7,0.7,3810.2
R003789,41,M,89.0,40.5,46,74,race,244,161,177,42.2,249,6.3,62.6,26,0.91,6.08,6.19,0.252,40935.7,1.7,4501.5
R003790,23,F,77.0,61.0,57,65,race,246,148,161,42.2,100,4.4,56.2,22,0.919,5.95,4.03,0.412,38166.2,3.6,3447.6
R003791,31,F,66.8,52.0,54,95,race,281,146,162,42.2,185,5.2,78.9,22,0.901,6.95,4.97,0.356,42260.5,2.8,4164.8
R003792,33,F,79.4,52.6,53,76,race,297,167,179,42.2,168,6.5,58.3,12,0.933,6.93,3.93,0.315,54978.2,1.5,5264.9
R003793,29,F,78.3,52.1,49,67,race,209,151,168,42.2,138,7.0,50.3,26,0.899,5.18,6.27,0.345,34464.8,1.0,3155.6
R003794,42,M,89.0,63.1,53,69,race,225,167,179,42.2,217,6.7,68.6,24,0.933,5.21,7.3,0.378,40414.6,1.3,4363.6
R003795,36,F,76.4,54.1,57,77,race,160,158,173,42.2,134,6.2,50.4,22,0.913,3.98,4.65,0.342,25792.3,1.8,2713.9
R003796,39,F,69.5,59.4,54,86,race,184,162,179,42.2,214,4.5,82.4,15,0.905,4.17,3.46,0.367,31706.8,3.5,3064.4
R003797,28,M,76.5,54.1,55,92,race,215,170,180,42.2,87,6.3,67.2,21,0.944,4.97,6.49,0.318,38937.7,1.7,3811.0
R003798,37,F,71.6,46.9,51,71,race,269,154,171,42.2,111,4.0,70.1,23,0.901,6.15,4.15,0.305,43911.7,4.0,4286.6
R003799,36,F,65.6,43.4,48,77,race,274,172,189,42.2,229,4.5,65.2,21,0.91,6.45,3.03,0.252,49810.7,3.5,4953.7
R003800,24,F,87.2,44.1,49,83,race,165,157,174,42.2,207,5.9,62.6,18,0.902,4.31,2.62,0.281,27731.9,2.1,2710.0
R003801,42,M,86.1,56.7,59,82,race,192,148,159,42.2,74,5.2,68.5,21,0.931,4.57,0.52,0.383,32331.1,2.8,2969.8
R003802,26,F,79.8,54.3,55,89,race,246,152,167,42.2,82,7.5,53.9,23,0.91,5.97,6.22,0.357,39635.5,0.5,3710.0
R003803,24,F,84.6,51.5,58,69,race,145,149,160,42.2,142,6.4,66.8,15,0.931,3.12,7.38,0.346,24711.7,1.6,2177.7
R003804,25,F,86.4,56.8,45,92,race,260,157,169,42.2,73,7.2,62.3,26,0.929,6.0,4.33,0.362,46646.4,0.8,4339.3
R003805,36,F,71.5,53.0,52,95,race,213,145,158,42.2,87,6.3,70.5,14,0.918,5.2,9.22,0.366,33349.5,1.7,3090.4
R003806,34,F,82.1,49.7,49,89,race,202,166,181,42.2,156,4.3,61.1,13,0.917,4.98,3.43,0.299,34943.2,3.7,3515.8
R003807,35,F,70.1,42.1,47,65,race,223,174,189,42.2,188,5.1,48.9,15,0.921,5.38,4.23,0.242,43996.0,2.9,4270.1
R003808,27,F,67.1,40.6,51,93,race,216,170,188,42.2,167,4.1,64.9,14,0.904,5.05,2.89,0.239,40078.3,3.9,3678.7
R003809,34,M,86.3,50.5,54,82,race,232,161,179,42.2,120,4.3,80.4,14,0.899,5.43,7.24,0.314,40152.9,3.7,4191.9
R003810,43,M,64.3,54.8,50,62,race,250,153,169,42.2,82,4.4,46.9,18,0.905,6.02,4.11,0.358,39665.7,3.6,4044.3
R003811,27,M,71.2,50.1,47,70,race,221,173,186,42.2,131,4.4,43.8,10,0.93,5.03,2.54,0.29,38845.5,3.6,3945.9
R003812,22,F,70.8,44.8,48,71,race,220,164,181,42.2,169,6.1,46.3,19,0.906,5.21,5.18,0.273,41089.2,1.9,3558.6
R003813,34,F,61.4,63.5,56,81,race,170,157,168,42.2,62,6.3,71.7,24,0.935,4.25,5.43,0.404,29109.6,1.7,2779.6
R003814,33,M,68.7,57.0,58,69,race,277,163,174,42.2,65,6.2,49.3,24,0.937,6.37,4.15,0.35,47592.7,1.8,4712.9
R003815,39,M,82.4,56.6,53,60,race,228,152,171,42.2,204,4.7,40.2,15,0.889,5.43,4.08,0.372,37004.8,3.3,3788.8
R003816,24,F,73.2,58.4,58,74,race,184,148,159,42.2,53,6.0,56.0,12,0.931,4.41,6.79,0.395,27922.8,2.0,2608.7
R003817,32,F,84.4,55.0,45,71,race,140,163,177,42.2,56,5.6,68.3,29,0.921,3.39,2.99,0.337,25351.4,2.4,2598.2
R003818,42,F,68.2,60.9,47,98,race,172,154,167,42.2,87,6.7,82.6,12,0.922,4.39,7.04,0.395,29277.6,1.3,2745.2
R003819,37,M,55.0,56.9,57,88,race,194,146,161,42.2,214,7.5,76.7,17,0.907,4.59,3.75,0.39,32281.8,0.5,2602.8
R003820,27,M,85.5,62.6,48,99,race,233,150,160,42.2,185,4.3,63.2,23,0.938,5.7,5.99,0.417,38655.8,3.7,3547.2
R003821,36,F,73.3,62.5,48,84,race,208,156,170,42.2,232,4.7,80.7,28,0.918,5.09,5.59,0.401,33853.5,3.3,3355.0
R003822,42,M,63.6,61.3,56,98,race,182,155,173,42.2,234,6.9,85.8,24,0.896,4.38,8.19,0.395,28720.5,1.1,3031.5
R003823,37,M,60.5,43.7,45,98,race,159,166,179,42.2,209,6.1,92.9,25,0.927,3.72,4.55,0.263,29825.4,1.9,2887.6
R003824,37,F,62.7,60.7,58,65,race,195,161,172,42.2,91,5.2,64.1,24,0.936,4.87,7.2,0.377,35473.7,2.8,3370.7
R003825,31,M,59.1,42.9,49,85,race,162,154,169,42.2,86,5.8,54.3,13,0.911,4.19,5.22,0.279,25692.0,2.2,2355.8
R003826,43,F,66.4,57.2,56,91,race,252,164,183,42.2,187,4.5,81.0,14,0.896,6.0,8.1,0.349,44656.9,3.5,4283.7
R003827,26,F,83.7,43.8,49,96,race,252,158,170,42.2,179,4.4,73.9,28,0.929,5.83,3.19,0.277,43072.7,3.6,4215.5
R003828,44,M,88.9,46.5,57,90,race,186,147,158,42.2,58,4.2,56.6,17,0.93,4.52,0.78,0.316,29930.7,3.8,3137.3
R003829,23,M,77.6,51.7,55,89,race,184,159,169,42.2,123,6.9,58.2,23,0.941,4.53,8.42,0.325,29800.0,1.1,2973.3
R003830,31,M,89.2,42.8,57,68,race,204,162,174,42.2,218,5.5,43.0,25,0.931,5.03,2.1,0.264,36646.4,2.5,3749.6
R003831,34,M,64.4,44.9,55,75,race,229,170,189,42.2,203,4.7,59.6,23,0.899,5.3,10.06,0.264,41011.7,3.3,4141.7
R003832,24,F,74.7,56.0,48,99,race,173,160,179,42.2,190,5.7,95.5,12,0.894,4.16,3.43,0.35,30057.6,2.3,2804.1
R003833,25,M,81.5,59.9,49,80,race,142,168,180,42.2,82,7.4,74.8,12,0.933,3.52,2.36,0.357,24059.5,0.6,2527.4
R003834,39,M,80.1,51.9,55,81,race,156,145,163,42.2,178,5.0,57.7,23,0.89,3.81,6.37,0.358,23721.6,3.0,2306.7
R003835,28,F,68.7,44.6,55,71,race,295,146,156,42.2,161,6.8,65.3,10,0.936,6.95,3.55,0.305,48456.3,1.2,4309.2
R003836,27,F,71.8,45.1,57,89,race,283,153,166,42.2,182,6.0,74.5,18,0.922,7.14,6.17,0.295,45199.4,2.0,4481.1
R003837,41,F,64.9,52.4,54,94,race,244,161,179,42.2,54,4.9,83.9,24,0.899,5.49,4.11,0.325,44190.5,3.1,3961.7
R003838,22,F,65.2,52.1,52,99,race,252,143,159,42.2,225,6.6,67.8,28,0.899,5.92,0.6,0.364,38310.1,1.4,3187.0
R003839,32,F,71.6,45.2,58,72,race,179,171,186,42.2,66,6.2,52.4,11,0.919,4.22,4.97,0.264,32598.8,1.8,3171.6
R003840,35,M,80.2,43.6,56,69,race,212,147,164,42.2,74,6.7,58.2,18,0.896,5.05,4.34,0.297,31595.3,1.3,3121.8
R003841,22,F,64.0,43.9,52,71,race,290,150,168,42.2,95,4.9,68.8,23,0.893,6.79,5.18,0.293,45737.5,3.1,3966.8
R003842,24,M,66.3,42.0,54,74,race,286,173,189,42.2,61,5.8,48.6,19,0.915,6.73,2.47,0.243,53819.9,2.2,5079.8
R003843,44,F,57.0,45.9,59,86,race,252,159,169,42.2,65,5.3,62.4,24,0.941,6.16,4.02,0.289,45917.7,2.7,4147.4
R003844,27,F,84.1,55.1,55,61,race,165,144,159,42.2,223,6.5,51.2,20,0.906,4.06,6.06,0.383,27000.7,1.5,2473.5
R003845,35,M,55.2,57.8,48,66,race,226,159,178,42.2,202,6.3,50.1,27,0.893,5.59,7.22,0.364,36559.6,1.7,3422.8
R003846,23,M,79.0,59.9,48,94,race,189,157,175,42.2,100,4.5,67.3,21,0.897,4.37,4.47,0.382,31226.8,3.5,3039.8
R003847,40,M,71.9,44.1,48,61,race,174,147,162,42.2,175,4.2,40.2,14,0.907,4.37,1.4,0.3,27511.7,3.8,2634.5
R003848,23,M,63.6,51.0,58,71,race,154,166,181,42.2,94,4.7,63.2,27,0.917,3.71,4.33,0.307,28201.9,3.3,2634.2
R003849,33,F,65.1,48.5,56,72,race,239,156,175,42.2,77,4.9,48.5,16,0.891,5.68,5.69,0.311,38939.2,3.1,3868.1
R003850,41,F,57.1,63.3,54,94,race,229,149,162,42.2,146,4.9,59.8,13,0.92,5.71,4.48,0.425,38492.7,3.1,3385.9
R003851,31,F,67.8,41.6,54,66,race,292,146,161,42.2,101,7.4,43.3,17,0.907,7.07,5.09,0.285,42936.4,0.6,4302.2
R003852,33,M,58.9,50.8,47,68,race,271,156,166,42.2,199,4.4,45.1,22,0.94,6.32,1.65,0.326,43672.5,3.6,4306.8
R003853,27,M,62.2,48.8,53,88,race,160,152,167,42.2,91,4.7,63.6,23,0.91,4.02,5.7,0.321,24713.6,3.3,2462.9
R003854,33,F,72.0,47.6,54,96,race,161,159,175,42.2,66,7.1,61.3,20,0.909,3.98,6.3,0.299,27843.3,0.9,2763.2
R003855,40,F,83.0,63.4,51,63,race,289,168,180,42.2,83,4.9,54.6,21,0.933,6.68,2.61,0.377,55464.4,3.1,5720.5
R003856,43,M,63.3,47.0,52,84,race,225,157,168,42.2,236,4.8,75.5,16,0.935,4.98,6.15,0.299,36805.9,3.2,3598.9
R003857,35,M,89.7,51.6,54,98,race,298,151,165,42.2,208,7.1,82.3,23,0.915,7.2,4.9,0.342,49135.3,0.9,5025.8
R003858,25,F,79.9,61.7,45,91,race,140,142,155,42.2,127,6.0,79.8,23,0.916,3.3,5.13,0.435,21931.2,2.0,2028.5
R003859,33,F,84.9,63.9,50,95,race,279,167,181,42.2,66,5.1,59.1,29,0.923,6.94,4.49,0.383,47764.9,2.9,5106.7
R003860,32,M,76.1,44.4,48,69,race,282,172,189,42.2,91,6.6,42.5,14,0.91,6.86,5.84,0.258,51530.8,1.4,5308.6
R003861,34,M,63.3,55.0,57,85,race,186,169,188,42.2,73,7.5,84.3,13,0.899,4.25,6.55,0.325,34685.5,0.5,3267.4
R003862,29,F,72.5,55.2,48,62,race,245,153,169,42.2,81,5.9,41.6,24,0.905,6.17,2.63,0.361,38407.0,2.1,3955.1
R003863,27,M,61.4,55.9,53,71,race,185,152,162,42.2,210,7.5,66.9,22,0.938,4.49,2.07,0.368,30792.0,0.5,2756.4
R003864,23,M,87.7,59.8,49,79,race,263,161,172,42.2,105,5.8,73.2,25,0.936,6.47,4.11,0.371,43381.7,2.2,4619.6
R003865,27,F,82.5,58.7,50,87,race,275,147,157,42.2,172,6.1,85.6,15,0.936,6.78,5.62,0.399,40912.0,1.9,4277.2
R003866,40,M,82.7,48.9,57,60,race,168,156,175,42.2,154,5.4,43.6,29,0.891,3.69,5.22,0.313,30089.1,2.6,2850.4
R003867,29,M,59.7,59.0,54,73,race,257,155,166,42.2,212,6.5,52.2,10,0.934,6.32,4.8,0.381,42084.1,1.5,4054.8
R003868,25,F,80.1,59.8,47,87,race,162,163,174,42.2,194,5.5,64.1,11,0.937,3.82,5.36,0.367,29301.8,2.5,2686.8
R003869,43,M,69.4,47.6,47,69,race,249,168,183,42.2,50,4.3,63.9,16,0.918,6.36,7.47,0.283,42793.1,3.7,4763.9
R003870,39,M,81.9,44.2,49,73,race,242,149,167,42.2,178,5.9,51.4,26,0.892,5.92,3.87,0.297,37682.9,2.1,3766.3
R003871,26,M,79.8,55.5,54,62,race,217,162,180,42.2,240,4.1,56.3,15,0.9,5.5,1.03,0.343,36172.0,3.9,3768.0
R003872,36,M,66.1,40.2,52,68,race,229,167,182,42.2,96,6.0,61.1,18,0.918,5.3,5.84,0.241,41336.1,2.0,3983.2
R003873,22,F,88.7,43.5,51,64,race,196,158,168,42.2,85,7.5,59.9,18,0.94,4.58,4.69,0.275,34296.7,0.5,3328.7
R003874,29,F,64.3,51.0,50,95,race,221,159,170,42.2,115,4.0,63.5,28,0.935,5.12,3.36,0.321,36096.8,4.0,3666.6
R003875,31,M,76.7,63.5,47,70,race,241,163,176,42.2,143,5.1,69.6,19,0.926,5.71,7.25,0.39,41872.3,2.9,4371.0
R003876,42,F,66.3,45.8,53,77,race,182,163,178,42.2,237,6.7,72.3,21,0.916,4.33,6.26,0.281,31013.2,1.3,3243.7
R003877,25,F,85.8,43.6,47,66,race,237,149,160,42.2,65,7.3,42.7,22,0.931,5.29,1.78,0.293,40462.4,0.7,3561.5
R003878,32,M,57.6,54.9,53,75,race,164,152,171,42.2,209,7.1,60.0,20,0.889,3.76,1.78,0.361,26436.4,0.9,2336.8
R003879,39,M,55.1,63.2,50,95,race,236,153,165,42.2,52,4.9,59.7,20,0.927,5.23,4.77,0.413,37072.0,3.1,3714.3
R003880,36,M,82.5,55.9,53,79,race,238,153,166,42.2,81,4.3,76.4,12,0.922,5.68,5.74,0.365,40013.4,3.7,3813.9
R003881,44,F,71.5,52.4,45,99,race,197,156,169,42.2,101,6.5,77.3,12,0.923,4.9,4.81,0.336,31271.0,1.5,3262.6
R003882,28,M,56.3,49.1,56,98,race,151,155,170,42.2,248,5.4,91.9,18,0.912,3.55,2.88,0.317,25034.7,2.6,2351.6
R003883,42,M,64.1,42.7,46,68,race,167,142,154,42.2,233,5.3,60.7,22,0.922,3.95,2.74,0.301,24698.9,2.7,2377.7
R003884,29,M,83.1,56.4,58,61,race,195,151,164,42.2,68,5.2,48.0,29,0.921,4.22,8.54,0.374,30968.1,2.8,2927.8
R003885,34,M,70.9,53.3,55,75,race,295,154,166,42.2,53,4.6,53.5,16,0.928,7.16,4.34,0.346,46181.5,3.4,4558.6
R003886,36,F,66.6,57.2,55,94,race,259,162,174,42.2,58,5.1,67.5,29,0.931,5.99,3.91,0.353,47452.3,2.9,4482.1
R003887,25,M,85.9,41.3,49,65,race,272,168,181,42.2,152,5.8,46.6,22,0.928,6.26,5.21,0.246,47867.0,2.2,4879.1
R003888,30,F,61.3,56.7,51,92,race,205,164,181,42.2,209,6.3,78.7,12,0.906,4.57,3.79,0.346,35211.8,1.7,3500.8
R003889,22,M,62.1,53.7,53,70,race,165,167,180,42.2,162,5.1,51.8,26,0.928,3.78,5.03,0.322,30078.5,2.9,2838.5
R003890,42,M,60.3,51.4,57,95,race,279,160,173,42.2,134,4.6,82.7,22,0.925,6.48,6.78,0.321,48992.0,3.4,4728.9
R003891,36,F,85.7,64.4,55,86,race,279,143,156,42.2,131,4.4,66.2,12,0.917,6.46,7.77,0.45,41100.2,3.6,4179.7
R003892,22,M,89.1,51.9,54,91,race,245,153,168,42.2,217,6.8,76.3,23,0.911,5.5,7.44,0.339,42219.2,1.2,3756.5
R003893,31,M,76.3,62.9,59,63,race,240,149,164,42.2,176,6.4,56.5,18,0.909,5.57,0.71,0.422,39246.3,1.6,3793.2
R003894,36,M,64.8,41.9,57,69,race,230,165,175,42.2,131,5.1,58.9,19,0.943,5.48,4.95,0.254,41875.6,2.9,4108.0
R003895,22,M,70.2,55.5,57,73,race,177,145,162,42.2,139,5.0,71.6,27,0.895,4.42,5.15,0.383,26811.7,3.0,2337.5
R003896,36,M,57.3,55.8,46,60,race,265,150,162,42.2,179,7.4,41.0,28,0.926,6.21,4.99,0.372,45247.3,0.6,4004.2
R003897,31,M,82.2,41.9,51,60,race,283,150,166,42.2,240,6.4,57.1,28,0.904,6.73,5.54,0.279,46505.8,1.6,4243.9
R003898,22,F,74.7,42.6,46,62,race,174,147,160,42.2,139,6.4,57.4,20,0.919,4.11,4.31,0.29,28939.5,1.6,2585.6
R003899,24,M,75.7,43.6,54,97,race,274,155,168,42.2,160,4.5,90.9,19,0.923,6.74,2.78,0.281,45617.1,3.5,4159.7
R003900,42,F,58.2,42.1,45,89,race,271,166,181,42.2,58,7.4,71.0,26,0.917,6.48,5.34,0.254,47278.0,0.6,4821.1
R003901,33,M,84.0,48.5,45,69,race,201,149,162,42.2,189,5.7,54.9,24,0.92,4.64,9.07,0.326,34388.5,2.3,3045.3
R003902,29,M,71.6,60.8,58,93,race,149,156,166,42.2,228,4.1,62.6,11,0.94,3.62,4.26,0.39,24276.2,3.9,2415.4
R003903,29,F,70.5,48.3,48,67,race,200,162,175,42.2,211,4.7,52.9,13,0.926,4.59,4.95,0.298,34917.4,3.3,3391.6
R003904,22,F,56.9,44.4,50,75,race,151,144,157,42.2,67,5.1,74.4,15,0.917,3.38,6.18,0.308,24728.3,2.9,1868.1
R003905,27,F,56.3,61.9,45,95,race,216,159,170,42.2,131,6.7,91.7,12,0.935,5.04,5.2,0.389,36724.2,1.3,3369.8
R003906,33,M,81.5,58.9,49,77,race,273,171,186,42.2,162,5.4,47.6,11,0.919,6.04,4.48,0.344,48460.4,2.6,5071.3
R003907,24,F,76.1,44.3,51,73,race,195,160,175,42.2,248,5.7,50.0,17,0.914,4.61,3.4,0.277,34365.9,2.3,3107.2
R003908,24,F,55.8,55.8,56,76,race,295,158,172,42.2,56,4.8,71.2,20,0.919,7.09,5.18,0.353,53501.5,3.2,4488.6
R003909,27,M,64.8,48.3,47,89,race,187,156,171,42.2,144,4.9,64.2,29,0.912,4.34,6.17,0.31,30689.8,3.1,2853.9
R003910,38,M,76.2,49.0,45,63,race,158,148,159,42.2,169,5.0,38.2,10,0.931,3.86,5.01,0.331,26227.7,3.0,2476.3
R003911,35,M,85.2,60.5,56,73,race,187,159,169,42.2,156,6.7,67.7,27,0.941,4.35,2.25,0.381,33920.0,1.3,3342.7
R003912,26,F,58.7,49.3,51,67,race,221,151,166,42.2,157,4.9,66.1,23,0.91,4.97,2.45,0.326,38257.9,3.1,3305.6
R003913,30,F,70.4,49.6,57,61,race,282,144,157,42.2,185,6.8,54.6,15,0.917,6.53,2.97,0.344,42312.4,1.2,3843.6
R003914,30,F,85.0,42.5,47,95,race,231,148,166,42.2,158,5.6,69.5,10,0.892,5.51,4.34,0.287,36280.0,2.4,3532.0
R003915,42,F,72.3,50.2,58,63,race,186,161,172,42.2,140,7.3,44.6,20,0.936,4.8,5.23,0.312,33415.0,0.7,3203.1
