athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
A0979,24,M,79.9,54.4,52,83,tempo,73,145,151,14.0,144,5.9,94.1,15,0.96,5.21,10.36,0.375,10675.1,2.1,1023.6
A0980,25,M,62.1,38.6,58,86,long_run,38,165,182,7.5,130,8.3,63.6,18,0.907,5.07,22.0,0.234,6039.0,-0.3,594.0
A0981,37,F,85.3,49.1,54,91,long_run,69,147,162,12.6,18,6.1,75.6,15,0.907,5.48,11.67,0.334,10200.1,1.9,1000.6
A0982,23,F,77.7,62.6,45,79,intervals,34,153,160,4.4,180,5.8,57.6,32,0.956,7.73,34.77,0.409,5147.8,2.2,481.2
A0983,40,F,68.0,46.3,63,72,intervals,71,166,183,8.2,20,5.9,66.3,26,0.907,8.66,20.24,0.279,11429.3,2.1,1208.1
A0984,29,F,72.0,42.4,45,92,intervals,81,155,174,10.9,64,7.7,101.8,16,0.891,7.43,14.22,0.274,12438.7,0.3,1208.7
A0985,29,F,79.2,44.7,57,70,intervals,108,139,153,13.3,120,6.3,61.9,34,0.908,8.12,10.45,0.322,14698.0,1.7,1338.0
A0986,24,F,59.4,60.6,53,78,intervals,57,136,153,9.0,93,6.7,65.6,29,0.889,6.33,15.11,0.446,7939.9,1.3,669.6
A0987,44,M,57.1,58.0,46,85,long_run,66,142,150,11.5,287,6.5,90.8,21,0.947,5.74,12.35,0.408,9245.3,1.5,865.3
A0988,43,M,69.6,47.7,58,98,long_run,43,134,153,5.0,247,8.6,103.6,25,0.876,8.6,26.8,0.356,5932.5,-0.6,536.1
A0989,37,M,74.4,47.1,57,90,long_run,75,172,189,7.7,60,5.9,103.5,22,0.91,9.74,22.34,0.274,12393.5,2.1,1295.1
A0990,31,F,68.5,40.9,49,87,intervals,99,142,157,15.2,208,5.6,90.3,26,0.904,6.51,9.34,0.288,13965.5,2.4,1238.0
A0991,32,M,74.1,54.6,57,72,long_run,118,170,188,14.8,195,7.0,63.9,12,0.904,7.97,11.49,0.321,19682.8,1.0,2142.0
A0992,40,M,83.5,51.2,56,85,intervals,71,142,160,7.9,35,6.7,64.4,25,0.888,8.99,17.97,0.361,9738.4,1.3,1029.1
A0993,42,F,62.1,60.9,58,97,intervals,96,135,151,13.3,202,8.3,69.4,25,0.894,7.22,10.15,0.451,12906.3,-0.3,1184.8
A0994,28,M,63.1,64.1,45,98,intervals,92,149,163,13.2,209,4.8,81.1,12,0.914,6.97,11.29,0.43,13895.0,3.2,1265.0
A0995,25,M,76.5,51.6,57,70,long_run,88,167,174,11.7,244,8.6,64.8,30,0.96,7.52,14.27,0.309,15359.0,-0.6,1542.3
A0996,36,M,87.0,61.7,58,96,long_run,115,163,178,15.6,213,8.6,74.6,25,0.916,7.37,10.45,0.379,19383.5,-0.6,2060.5
A0997,29,M,86.8,45.4,54,99,tempo,100,175,185,11.3,178,6.0,95.4,27,0.946,8.85,15.49,0.259,18304.4,2.0,1815.1
A0998,42,M,80.0,40.0,55,82,tempo,70,168,185,10.8,104,8.6,75.5,23,0.908,6.48,15.56,0.238,12179.7,-0.6,1299.1
A0999,23,F,83.5,43.3,63,91,tempo,108,140,158,19.8,85,5.4,88.5,10,0.886,5.45,7.07,0.309,14561.9,2.6,1447.8
A1000,24,F,72.2,61.1,47,78,intervals,114,130,144,13.1,69,5.2,56.2,17,0.903,8.7,9.92,0.47,15436.2,2.8,1244.7
A1001,33,M,77.8,52.9,64,61,tempo,92,136,141,9.9,233,7.1,68.8,31,0.965,9.29,13.74,0.389,12719.5,0.9,1200.4
A1002,23,M,73.0,38.6,46,87,long_run,102,137,146,16.1,220,7.6,93.0,32,0.938,6.34,8.51,0.282,13973.5,0.4,1207.0
A1003,29,F,67.6,47.0,56,99,long_run,117,170,175,23.4,147,8.5,96.2,30,0.971,5.0,7.26,0.276,19338.2,-0.5,2045.5
A1004,39,M,63.2,42.7,49,75,tempo,63,164,171,8.1,214,8.4,64.7,32,0.959,7.78,20.25,0.26,10423.9,-0.4,1012.7
A1005,27,M,77.9,64.2,56,76,tempo,52,144,151,7.0,132,8.0,86.2,23,0.954,7.43,20.57,0.446,7147.5,0.0,710.6
A1006,40,F,88.6,56.5,61,84,long_run,97,139,149,17.6,136,7.6,73.7,15,0.933,5.51,7.9,0.406,13772.7,0.4,1375.5
A1007,44,F,87.9,57.3,51,62,intervals,115,167,176,21.5,203,8.5,49.8,18,0.949,5.35,7.77,0.343,20118.5,-0.5,2201.0
A1008,31,F,60.8,44.8,57,75,long_run,93,166,173,18.1,182,5.3,62.8,33,0.96,5.14,9.17,0.27,14867.3,2.7,1483.7
A1009,36,M,76.8,47.6,52,89,tempo,55,153,168,6.7,166,7.7,87.3,32,0.911,8.21,22.84,0.311,8051.9,0.3,816.4
A1010,36,F,80.1,55.7,64,73,long_run,119,161,179,18.2,81,6.9,69.9,13,0.899,6.54,8.85,0.346,19543.1,1.1,2063.8
A1011,30,F,85.5,43.9,51,81,long_run,70,160,165,12.7,243,8.1,72.3,30,0.97,5.51,12.6,0.274,11032.8,-0.1,1144.8
A1012,27,M,72.6,60.0,47,61,tempo,34,149,165,5.0,127,7.8,43.0,26,0.903,6.8,29.8,0.403,5092.8,0.2,489.9
A1013,25,F,76.6,45.8,57,99,long_run,40,153,169,6.2,30,5.8,83.6,11,0.905,6.45,24.68,0.299,6393.3,2.2,608.6
A1014,22,F,78.3,44.3,46,79,intervals,73,168,173,12.2,169,6.3,63.5,30,0.971,5.98,13.77,0.264,12260.3,1.7,1298.3
A1015,37,M,62.7,51.7,45,83,long_run,47,155,172,5.7,89,6.0,94.9,26,0.901,8.25,27.19,0.334,7144.0,2.0,695.2
A1016,32,M,55.6,40.2,46,71,intervals,48,179,193,8.1,128,8.4,64.4,33,0.927,5.93,22.1,0.225,8735.0,-0.4,844.1
A1017,38,F,87.9,44.5,60,91,long_run,92,164,176,15.1,36,5.7,65.3,19,0.932,6.09,10.86,0.271,15565.6,2.3,1694.8
A1018,42,F,67.5,48.8,60,98,intervals,42,171,188,5.2,262,5.5,69.8,28,0.91,8.08,32.88,0.285,7082.2,2.5,765.9
A1019,32,F,89.4,63.4,45,69,intervals,83,137,145,14.4,191,5.4,58.0,30,0.945,5.76,9.51,0.463,11028.8,2.6,1071.8
A1020,39,M,77.4,40.1,48,91,intervals,47,163,175,9.0,180,4.5,93.9,26,0.931,5.22,18.11,0.246,7494.4,3.5,802.6
A1021,25,F,72.1,47.6,49,73,long_run,78,177,185,10.8,212,5.6,65.1,27,0.957,7.22,16.39,0.269,13743.2,2.4,1373.0
A1022,33,F,71.6,58.6,45,98,tempo,39,131,150,6.8,15,4.8,109.6,24,0.873,5.74,19.26,0.447,5324.4,3.2,432.4
A1023,28,M,67.7,53.7,59,89,tempo,111,141,152,13.3,63,6.8,90.6,33,0.928,8.35,10.6,0.381,14929.0,1.2,1446.8
A1024,36,M,88.0,43.8,61,95,long_run,115,152,169,18.1,291,5.8,67.2,27,0.899,6.35,8.4,0.288,17211.3,2.2,1727.2
A1025,32,M,59.8,50.6,55,81,intervals,116,133,150,18.3,156,4.5,88.4,22,0.887,6.34,7.27,0.38,16152.0,3.5,1343.7
A1026,36,F,66.8,39.9,49,84,intervals,102,157,167,13.6,34,8.6,90.9,21,0.94,7.5,11.54,0.254,16793.5,-0.6,1603.3
A1027,27,M,89.4,38.2,55,72,tempo,111,178,190,18.9,68,7.5,66.8,24,0.937,5.87,9.42,0.215,19846.2,0.5,2119.8
A1028,39,F,69.0,62.8,50,85,intervals,83,144,161,12.0,283,7.7,72.1,19,0.894,6.92,12.0,0.436,11918.8,0.3,1126.9
A1029,25,F,64.2,55.2,60,97,long_run,78,130,148,13.9,16,6.4,82.1,16,0.878,5.61,9.35,0.425,9826.8,1.6,848.0
A1030,40,F,70.7,40.6,55,79,intervals,45,154,170,7.6,178,6.9,73.2,12,0.906,5.92,20.26,0.264,6795.0,1.1,710.8
A1031,40,F,60.7,40.6,49,72,long_run,72,166,178,10.6,253,6.8,79.8,19,0.933,6.79,15.66,0.245,12178.8,1.2,1211.9
A1032,44,M,73.7,64.8,45,68,long_run,118,133,146,16.5,15,5.3,72.8,32,0.911,7.15,8.06,0.487,15642.1,2.7,1431.1
A1033,22,M,62.2,51.3,61,77,intervals,39,150,157,7.4,270,8.3,60.6,18,0.955,5.27,20.27,0.342,5897.1,-0.3,516.8
A1034,39,F,61.4,47.3,60,64,intervals,94,148,162,15.5,23,7.3,57.8,15,0.914,6.06,9.55,0.32,13475.5,0.7,1286.7
A1035,31,F,77.8,64.7,58,94,intervals,56,150,155,10.3,43,7.8,93.4,32,0.968,5.44,14.56,0.431,7989.6,0.2,804.6
A1036,42,F,76.0,63.2,50,62,tempo,49,148,165,9.8,29,7.3,45.6,27,0.897,5.0,15.1,0.427,6968.8,0.7,752.2
A1037,33,F,63.4,61.9,57,85,tempo,85,161,168,11.0,1,8.8,97.5,27,0.958,7.73,14.64,0.384,14267.4,-0.8,1398.2
A1038,36,M,75.7,52.8,59,72,tempo,105,159,168,14.8,17,6.3,72.6,15,0.946,7.09,10.74,0.332,16315.1,1.7,1648.2
A1039,24,F,59.7,54.1,57,94,long_run,71,133,146,9.4,188,8.2,73.7,19,0.911,7.55,14.15,0.407,9599.6,-0.2,739.0
A1040,40,M,87.9,54.7,47,61,long_run,44,174,186,6.2,151,6.2,66.3,20,0.935,7.1,28.06,0.314,7924.1,1.8,827.5
A1041,30,F,61.9,64.0,53,68,intervals,30,136,152,4.4,105,5.8,49.5,28,0.895,6.82,30.91,0.471,4210.7,2.2,361.3
A1042,44,M,58.2,43.6,52,67,long_run,35,174,191,6.4,148,8.3,48.7,15,0.911,5.47,27.19,0.251,5962.0,-0.3,622.1
A1043,28,M,70.3,44.4,48,96,tempo,100,135,152,11.0,177,6.3,95.2,26,0.888,9.09,12.27,0.329,13931.8,1.7,1143.5
A1044,32,M,55.1,41.0,56,72,tempo,114,177,187,21.3,224,5.6,67.4,27,0.947,5.35,8.31,0.232,20015.4,2.4,2016.6
A1045,22,F,69.7,61.8,56,81,intervals,31,158,175,4.7,136,7.2,92.0,24,0.903,6.6,33.62,0.391,5037.5,0.8,462.8
A1046,35,M,77.8,57.8,50,78,long_run,66,172,180,9.1,232,7.5,54.8,13,0.956,7.25,18.9,0.336,11434.1,0.5,1222.9
A1047,40,M,80.9,40.2,48,80,long_run,68,136,153,12.9,250,5.4,81.4,34,0.889,5.27,10.54,0.296,8896.8,2.6,853.3
A1048,32,M,70.8,61.1,45,89,intervals,111,137,149,14.4,185,6.7,94.3,20,0.919,7.71,9.51,0.446,15309.2,1.3,1337.0
A1049,39,M,74.2,47.0,57,77,intervals,44,174,192,4.7,167,5.1,77.3,23,0.906,9.36,37.02,0.27,7374.8,2.9,785.0
A1050,26,F,80.4,51.6,50,76,intervals,60,166,183,10.7,132,7.1,56.2,31,0.907,5.61,15.51,0.311,10106.9,0.9,1059.1
A1051,31,F,82.5,55.3,59,95,tempo,33,140,149,5.1,100,6.6,95.1,33,0.94,6.47,27.45,0.395,4793.9,1.4,442.5
A1052,22,F,58.4,61.5,57,82,long_run,41,178,191,5.0,286,7.6,65.2,18,0.932,8.2,35.6,0.346,7406.5,0.4,732.9
A1053,22,M,82.0,47.7,58,93,long_run,44,137,144,4.8,54,8.5,100.2,24,0.951,9.17,28.54,0.348,6120.3,-0.5,559.1
A1054,31,M,66.8,44.9,49,79,intervals,90,140,146,11.3,105,6.8,87.0,20,0.959,7.96,12.39,0.321,12793.0,1.2,1146.4
A1055,36,M,66.2,48.7,60,88,long_run,113,157,172,16.7,293,7.7,92.9,29,0.913,6.77,9.4,0.31,17783.6,0.3,1675.8
A1056,22,F,78.6,39.5,62,67,intervals,40,158,175,5.2,190,7.5,74.7,30,0.903,7.69,30.38,0.25,6471.1,0.5,615.8
A1057,31,F,69.6,42.4,50,80,intervals,103,161,180,19.0,120,6.6,82.6,16,0.894,5.42,8.47,0.263,17016.6,1.4,1707.2
A1058,28,M,87.4,44.3,62,84,long_run,70,165,171,7.4,194,8.7,69.7,28,0.965,9.46,22.3,0.268,10974.7,-0.7,1163.2
A1059,36,F,83.7,43.2,62,70,tempo,40,141,153,6.9,55,5.0,56.8,31,0.922,5.8,20.43,0.306,5360.6,3.0,560.5
A1060,22,M,67.0,40.5,63,78,intervals,50,145,150,5.3,190,6.5,79.1,10,0.967,9.43,27.36,0.279,7314.4,1.5,626.7
A1061,20,M,68.0,59.7,57,93,tempo,97,164,171,13.9,103,6.3,86.2,29,0.959,6.98,11.8,0.364,16512.6,1.7,1464.3
A1062,22,M,89.3,60.9,53,77,intervals,50,168,180,7.5,68,8.6,64.0,29,0.933,6.67,22.4,0.362,8105.2,-0.6,872.0
A1063,29,F,71.6,50.5,55,94,intervals,48,153,163,5.7,13,6.8,68.3,25,0.939,8.42,26.84,0.33,7156.8,1.2,710.0
A1064,36,F,89.6,43.5,51,69,intervals,100,162,167,16.4,2,7.1,52.1,23,0.97,6.1,9.88,0.269,16462.8,0.9,1766.9
A1065,42,F,64.0,53.4,52,78,tempo,119,133,152,18.4,77,5.6,64.4,23,0.875,6.47,7.23,0.402,15998.1,2.4,1383.3
A1066,38,M,82.8,50.3,62,78,intervals,73,162,174,10.8,112,4.8,79.8,16,0.931,6.76,15.0,0.31,11483.7,3.2,1272.5
A1067,32,F,58.4,53.0,46,99,tempo,38,165,170,5.4,36,7.6,75.1,15,0.971,7.04,30.56,0.321,6424.0,0.4,628.8
A1068,26,M,58.7,53.1,48,93,intervals,63,146,155,9.5,152,6.5,69.7,22,0.942,6.63,15.37,0.364,9237.8,1.5,813.0
A1069,38,F,86.5,59.1,55,86,tempo,52,162,178,6.4,252,7.1,74.3,11,0.91,8.12,25.31,0.365,8229.0,0.9,855.5
A1070,35,F,72.1,47.3,59,65,long_run,62,170,186,10.7,106,5.5,73.9,13,0.914,5.79,15.89,0.278,10622.1,2.5,1064.4
A1071,24,M,68.7,50.4,58,65,intervals,112,130,141,13.3,255,5.2,61.3,26,0.922,8.42,9.77,0.388,15272.1,2.8,1157.5
A1072,22,M,83.6,46.8,64,65,long_run,96,139,155,10.8,79,5.6,68.0,17,0.897,8.89,12.87,0.337,13924.6,2.4,1220.2
A1073,37,F,77.9,42.9,55,78,tempo,34,159,173,4.0,279,6.7,71.4,10,0.919,8.5,39.75,0.27,5415.4,1.3,539.0
A1074,38,M,87.3,50.3,62,64,intervals,43,145,157,8.2,177,7.7,69.4,22,0.924,5.24,17.68,0.347,6359.6,0.3,662.2
A1075,29,M,57.5,49.4,54,66,long_run,32,136,149,4.0,217,7.7,68.1,27,0.913,8.0,34.0,0.363,4350.6,0.3,376.5
A1076,29,F,69.6,56.2,57,99,tempo,85,175,180,14.0,72,8.0,86.9,12,0.972,6.07,12.5,0.321,15403.4,0.0,1535.3
A1077,42,M,69.2,60.1,60,80,tempo,39,170,182,4.9,58,7.8,67.8,17,0.934,7.96,34.69,0.354,6553.8,0.2,706.7
A1078,29,M,63.7,39.1,53,71,tempo,37,143,158,5.4,250,8.8,59.9,22,0.905,6.85,26.48,0.273,5485.2,-0.8,465.3
A1079,41,M,70.6,59.2,54,76,intervals,42,168,184,7.2,260,7.7,78.2,13,0.913,5.83,23.33,0.352,6759.5,0.3,743.8
A1080,25,F,68.4,48.6,61,96,tempo,41,154,172,6.3,35,4.8,76.1,25,0.895,6.51,24.44,0.316,6271.3,3.2,608.4
A1081,36,M,57.3,62.0,45,90,tempo,98,169,177,17.2,196,8.9,91.9,12,0.955,5.7,9.83,0.367,16797.2,-0.9,1655.5
A1082,28,M,58.4,50.9,53,75,intervals,113,159,173,18.5,49,5.8,84.0,20,0.919,6.11,8.59,0.32,17264.5,2.2,1643.1
A1083,42,F,89.9,38.1,62,81,intervals,101,138,157,19.8,162,6.5,77.6,11,0.879,5.1,6.97,0.276,13497.0,1.5,1393.6
A1084,42,F,65.6,48.0,53,78,intervals,109,155,166,13.9,29,5.0,67.6,20,0.934,7.84,11.15,0.31,17414.1,3.0,1723.0
A1085,41,F,74.8,46.8,47,96,tempo,90,161,173,11.6,11,7.4,103.7,11,0.931,7.76,13.88,0.291,14133.2,0.6,1482.8
A1086,27,M,73.1,40.6,62,84,tempo,101,161,167,11.0,206,8.7,92.7,15,0.964,9.18,14.64,0.252,16312.0,-0.7,1635.9
A1087,22,F,63.6,59.6,48,74,tempo,46,166,178,5.6,104,8.4,83.3,31,0.933,8.21,29.64,0.359,7918.0,-0.4,707.4
A1088,39,M,88.3,54.9,63,74,long_run,80,145,163,11.7,100,5.4,59.5,26,0.89,6.84,12.39,0.379,11257.5,2.6,1226.5
A1089,41,F,87.7,49.0,45,86,intervals,64,141,154,12.6,228,7.3,81.1,16,0.916,5.08,11.19,0.348,9414.8,0.7,952.8
A1090,32,F,55.7,40.9,48,96,long_run,104,170,187,16.3,142,8.2,92.7,32,0.909,6.38,10.43,0.241,18543.5,-0.2,1761.6
A1091,23,M,59.2,50.8,46,72,long_run,45,137,144,7.1,114,8.2,57.9,30,0.951,6.34,19.3,0.371,6108.6,-0.2,522.3
A1092,23,M,56.0,58.3,61,89,intervals,42,172,191,8.0,229,6.4,100.6,12,0.901,5.25,21.5,0.339,7427.8,1.6,708.1
A1093,21,F,72.9,49.5,60,63,long_run,101,173,184,15.9,281,7.2,53.5,30,0.94,6.35,10.88,0.286,17928.9,0.8,1795.9
A1094,24,F,68.8,48.7,59,79,tempo,73,165,174,11.9,160,4.8,89.9,19,0.948,6.13,13.87,0.295,12331.0,3.2,1224.2
A1095,41,M,85.1,46.1,50,65,intervals,90,179,198,15.0,184,5.7,47.3,22,0.904,6.0,11.93,0.258,16020.1,2.3,1874.0
A1096,41,F,74.3,56.7,51,62,tempo,84,171,186,10.9,4,5.1,51.8,30,0.919,7.71,15.69,0.332,14921.5,2.9,1496.0
A1097,39,M,68.9,40.0,59,94,long_run,116,136,148,18.3,45,7.9,99.6,18,0.919,6.34,7.43,0.294,16242.3,0.1,1435.8
A1098,44,F,72.8,45.5,51,94,long_run,60,167,179,8.2,188,6.9,106.5,16,0.933,7.32,20.37,0.272,10361.2,1.1,1022.2
A1099,26,M,72.7,39.8,49,64,tempo,100,151,159,14.7,178,7.1,71.1,32,0.95,6.8,10.27,0.264,15846.5,0.9,1393.0
A1100,25,M,88.2,46.3,50,91,long_run,91,143,161,14.6,30,7.5,73.4,28,0.888,6.23,9.79,0.324,13088.1,0.5,1278.3
A1101,31,M,84.3,57.5,64,88,long_run,118,146,153,20.3,190,7.8,79.5,13,0.954,5.81,7.19,0.394,17106.5,0.2,1677.4
A1102,27,M,61.7,60.2,49,62,tempo,103,160,175,20.6,199,6.9,46.9,18,0.914,5.0,7.77,0.376,15901.0,1.1,1546.4
A1103,33,M,73.4,54.1,54,71,intervals,70,148,164,9.4,257,8.0,62.0,17,0.902,7.45,15.74,0.366,10033.1,0.0,1022.4
A1104,22,M,72.5,54.8,47,63,intervals,32,174,193,4.6,174,6.6,45.4,21,0.902,6.96,37.83,0.315,5421.4,1.4,549.1
A1105,38,M,79.1,47.4,58,90,intervals,32,164,176,4.2,55,5.4,86.7,15,0.932,7.62,39.05,0.289,5158.6,2.6,553.9
A1106,44,M,71.4,65.0,62,77,intervals,60,158,177,11.8,40,7.5,82.0,10,0.893,5.08,13.39,0.411,9616.6,0.5,939.0
A1107,37,M,65.5,41.6,48,84,intervals,101,144,159,14.7,107,6.2,70.0,21,0.906,6.87,9.8,0.289,14643.8,1.8,1335.9
A1108,42,F,76.1,50.1,51,94,tempo,90,145,161,11.3,68,5.9,81.7,30,0.901,7.96,12.83,0.346,12888.2,2.1,1331.0
A1109,36,F,78.4,46.3,58,68,tempo,78,133,149,12.9,28,8.9,68.7,28,0.893,6.05,10.31,0.348,9977.6,-0.9,920.8
A1110,34,F,73.4,52.0,61,99,tempo,107,174,193,20.1,174,5.4,77.9,31,0.902,5.32,8.66,0.299,18701.3,2.6,1957.3
A1111,20,F,79.9,57.8,61,99,intervals,44,179,185,5.9,193,7.9,106.3,16,0.968,7.46,30.34,0.323,7781.7,0.1,846.7
A1112,41,M,75.2,56.9,56,66,intervals,67,174,184,7.2,224,6.1,47.4,30,0.946,9.31,24.17,0.327,11813.6,1.9,1267.0
A1113,33,M,60.5,38.2,59,86,long_run,60,169,175,8.2,53,7.2,67.4,31,0.966,7.32,20.61,0.226,10428.9,0.8,1021.9
A1114,28,F,88.3,57.2,48,79,tempo,45,157,169,8.3,89,5.8,78.7,24,0.929,5.42,18.92,0.364,7294.0,2.2,690.9
A1115,23,F,67.0,43.8,57,70,tempo,37,175,193,3.7,224,4.7,68.2,20,0.907,10.0,47.3,0.25,6374.4,3.3,635.6
A1116,24,M,85.1,50.8,58,78,long_run,34,164,177,4.9,70,7.4,78.7,19,0.927,6.94,33.47,0.31,5426.7,0.6,596.9
A1117,27,F,70.1,54.6,52,80,tempo,76,130,146,11.1,127,4.6,77.0,12,0.89,6.85,11.71,0.42,9600.9,3.4,814.4
A1118,31,F,63.9,43.2,50,89,long_run,101,147,156,17.2,91,5.4,89.2,18,0.942,5.87,8.55,0.294,14301.9,2.6,1315.4
A1119,40,M,69.7,39.3,47,68,tempo,61,132,140,7.5,281,8.4,53.4,12,0.943,8.13,17.6,0.298,8077.7,-0.4,721.4
A1120,20,M,61.8,51.8,58,61,long_run,74,177,193,12.4,242,6.8,50.2,11,0.917,5.97,14.27,0.293,13684.3,1.2,1294.7
A1121,20,M,79.3,39.7,61,79,intervals,67,136,145,11.6,234,7.8,60.2,20,0.938,5.78,11.72,0.292,9127.1,0.2,768.9
A1122,24,F,80.2,48.8,49,68,long_run,64,132,151,12.2,257,5.2,66.7,18,0.874,5.25,10.82,0.37,8137.0,2.8,714.2
A1123,36,M,89.3,41.0,57,97,intervals,96,145,159,12.8,244,8.5,101.8,22,0.912,7.5,11.33,0.283,14294.6,-0.5,1445.7
A1124,44,M,87.5,45.1,51,73,tempo,53,132,150,8.9,192,7.0,60.3,21,0.88,5.96,14.83,0.342,6647.4,1.0,699.2
A1125,22,F,63.7,50.5,64,81,intervals,102,148,160,19.5,4,8.2,63.9,28,0.925,5.23,7.59,0.341,15305.2,-0.2,1366.9
A1126,43,M,60.6,55.1,55,97,intervals,66,147,161,8.9,109,4.8,86.5,32,0.913,7.42,16.52,0.375,9482.3,3.2,927.2
A1127,34,F,82.1,54.6,50,75,long_run,80,166,181,10.4,252,4.7,56.9,17,0.917,7.69,15.96,0.329,13393.2,3.3,1356.4
A1128,25,M,75.7,58.6,61,94,intervals,56,179,185,10.1,9,9.0,107.2,18,0.968,5.54,17.72,0.327,10407.9,-1.0,1090.2
A1129,43,M,58.2,59.0,47,91,intervals,118,154,160,23.1,42,5.5,65.0,27,0.962,5.11,6.67,0.383,18097.6,2.5,1838.8
A1130,22,M,60.8,59.6,52,98,long_run,88,146,161,14.9,131,7.4,93.7,18,0.907,5.91,9.8,0.408,12569.5,0.6,1152.4
A1131,37,M,67.4,42.3,46,97,tempo,88,157,169,15.8,74,8.4,108.6,20,0.929,5.57,9.94,0.269,13969.9,-0.4,1309.6
A1132,22,M,57.6,52.7,47,87,intervals,114,177,191,21.5,30,7.2,67.5,27,0.927,5.3,8.23,0.298,21047.6,0.8,2028.6
A1133,32,F,65.6,61.3,64,86,intervals,59,135,148,9.9,149,6.8,62.6,29,0.912,5.96,13.64,0.454,7721.3,1.2,691.4
A1134,24,M,81.7,46.6,56,90,intervals,76,138,149,11.2,178,6.2,84.4,13,0.926,6.79,12.32,0.338,10316.9,1.8,949.0
A1135,36,M,87.5,42.7,48,79,intervals,63,141,156,9.5,43,8.8,59.1,11,0.904,6.63,14.84,0.303,8468.6,-0.8,917.7
A1136,20,M,86.8,50.4,54,82,intervals,68,174,186,12.6,161,4.6,63.5,31,0.935,5.4,13.81,0.29,12127.7,3.4,1229.6
A1137,36,F,63.8,47.9,52,86,long_run,43,171,184,4.5,0,6.1,76.3,23,0.929,9.56,38.0,0.28,7400.1,1.9,738.0
A1138,33,M,86.0,39.6,49,72,tempo,109,144,163,19.6,126,7.3,78.7,25,0.883,5.56,7.35,0.275,15743.5,0.7,1506.0
A1139,32,M,73.6,58.2,56,86,tempo,119,149,166,16.1,114,8.7,80.8,27,0.898,7.39,9.25,0.391,17607.2,-0.7,1647.0
A1140,29,M,82.6,62.0,62,75,long_run,116,175,183,14.4,43,8.8,76.1,12,0.956,8.06,12.15,0.354,20527.0,-0.8,2187.0
A1141,40,F,70.6,55.1,50,64,long_run,114,137,147,16.4,3,6.6,72.1,30,0.932,6.95,8.35,0.402,15772.4,1.4,1438.3
A1142,41,F,57.3,59.6,63,86,tempo,71,157,166,12.2,281,8.1,77.5,16,0.946,5.82,12.87,0.38,11402.6,-0.1,1115.3
A1143,29,M,77.4,39.1,57,65,tempo,88,167,176,14.9,230,6.2,46.8,18,0.949,5.91,11.21,0.234,15177.7,1.8,1489.1
A1144,29,F,80.3,62.9,62,77,long_run,38,132,143,5.5,29,4.6,64.7,13,0.923,6.91,24.0,0.477,5235.9,3.4,476.0
A1145,40,F,83.8,57.1,50,97,intervals,60,158,170,6.8,122,8.1,71.0,20,0.929,8.82,23.24,0.361,9345.4,-0.1,986.1
A1146,28,F,82.1,41.7,47,75,long_run,108,154,159,19.0,258,6.9,79.3,20,0.969,5.68,8.11,0.271,16892.3,1.1,1579.3
A1147,38,F,64.3,63.3,52,95,intervals,69,131,142,7.8,280,5.3,74.7,26,0.923,8.85,16.79,0.483,8779.8,2.7,800.7
A1148,23,M,60.6,52.4,45,93,long_run,67,172,183,10.7,227,6.3,75.9,20,0.94,6.26,16.07,0.305,11692.9,1.7,1167.9
A1149,40,F,83.1,49.9,53,73,long_run,69,164,178,12.6,136,6.3,69.3,26,0.921,5.48,13.02,0.304,11782.9,1.7,1213.7
A1150,35,M,78.6,57.2,54,98,tempo,36,171,189,4.5,5,7.7,77.9,30,0.905,8.0,38.0,0.335,6271.3,0.3,641.0
A1151,23,F,84.5,42.7,57,69,tempo,83,135,152,15.1,42,6.3,76.7,24,0.888,5.5,8.94,0.316,10932.7,1.7,1007.7
A1152,25,M,87.9,43.9,53,71,long_run,115,152,161,17.9,223,4.8,70.0,18,0.944,6.42,8.49,0.289,18300.1,3.2,1764.0
A1153,31,M,62.6,62.1,62,70,tempo,55,137,153,6.0,163,8.4,67.4,28,0.895,9.17,22.83,0.453,7650.0,-0.4,644.9
A1154,43,F,72.1,43.8,46,82,intervals,84,161,169,13.7,263,7.3,92.5,24,0.953,6.13,11.75,0.272,13900.2,0.7,1366.2
A1155,43,F,60.2,64.1,63,66,intervals,52,175,189,8.6,283,8.6,62.9,26,0.926,6.05,20.35,0.366,8801.1,-0.6,968.9
A1156,44,F,83.6,40.6,45,73,intervals,72,147,157,10.1,122,8.7,51.8,13,0.936,7.13,14.55,0.276,10338.0,-0.7,1048.8
A1157,34,M,70.3,42.8,61,65,tempo,114,137,156,18.2,223,5.1,68.7,20,0.878,6.26,7.53,0.312,15931.5,2.9,1472.9
A1158,43,M,69.3,49.1,54,73,intervals,109,166,181,13.9,231,6.5,71.4,32,0.917,7.84,11.94,0.296,17787.0,1.5,1943.6
A1159,40,M,56.5,51.6,59,71,tempo,87,170,177,12.8,62,8.3,62.8,17,0.96,6.8,13.28,0.304,14677.6,-0.3,1458.1
A1160,35,F,72.6,58.1,60,75,long_run,98,164,173,10.8,218,6.6,63.9,11,0.948,9.07,15.19,0.354,15453.4,1.4,1625.1
